Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	648276670	Escherichia coli TA271	
Bacteria	Permanent Draft	648276671	Escherichia coli TA280	
Bacteria	Permanent Draft	648276759	delta proteobacterium NaphS2	
Bacteria	Permanent Draft	648861009	Escherichia coli FVEC1302	
Bacteria	Finished	649633041	Enterobacter lignolyticus SCF1	
Bacteria	Finished	649633049	Geobacter sp. M18	
Bacteria	Finished	649633090	Rhodomicrobium vannielii ATCC 17100	
Bacteria	Finished	650377934	Escherichia coli W, ATCC 9637	
Bacteria	Permanent Draft	649989946	Escherichia coli 1827-70	
Bacteria	Permanent Draft	649989948	Escherichia coli MS 145-7	
Bacteria	Finished	650716084	Salmonella bongori NCTC 12419	
Bacteria	Finished	650716106	Yersinia enterocolitica palearctica 105.5R(r)	
Bacteria	Finished	2506520037	Escherichia coli W	
Bacteria	Permanent Draft	2508501052	Mycolicibacterium tusciae JS617	
Bacteria	Permanent Draft	2508501040	Burkholderia sp. Ch1-1	
Bacteria	Finished	2508501046	Azospira oryzae PS	
Bacteria	Finished	651053023	Escherichia coli UMNF18	
Bacteria	Finished	651053079	Yersinia enterocolitica palearctica sv. O:3 bt. 4 Y11	
Bacteria	Finished	651053020	Escherichia coli DH1 (ME8569)	
Bacteria	Permanent Draft	2509276048	Burkholderia cepacia ATCC 25416	
Bacteria	Finished	2509601019	Desulfomonile tiedjei DCB-1, DSM 6799	
Bacteria	Finished	2504136006	Desulfobacca acetoxidans ASRB2, DSM 11109	
Bacteria	Finished	2511231124	Klebsiella oxytoca KCTC 1686	
Bacteria	Finished	2511231131	Escherichia coli O55:H7 RM12579	
Bacteria	Finished	2512047041	Escherichia coli O7:K1 CE10	
Bacteria	Permanent Draft	2513020048	Caldilinea aerophila STL-6-O1, DSM 14535	
Bacteria	Finished	2513237200	Escherichia coli KO11FL	
Bacteria	Finished	2513237219	Escherichia coli P12b	
Bacteria	Finished	2513237251	Escherichia coli Xuzhou21	
Bacteria	Permanent Draft	2513237266	Citrobacter portucalensis 4_7_47CFAA	
Bacteria	Permanent Draft	2513237361	Escherichia sp. TW09308	
Bacteria	Permanent Draft	2513237377	Hafnia alvei ATCC 51873	
Bacteria	Permanent Draft	2516143081	Escherichia coli O32:H37 P4	
Bacteria	Permanent Draft	2516143071	Escherichia coli O104:H4 11-3677	
Bacteria	Permanent Draft	2515154189	Paraburkholderia nodosa DSM 21604	
Bacteria	Permanent Draft	2511231014	Pseudomonas sp. GM48	
Bacteria	Permanent Draft	2511231046	Pelosinus sp. HCF1	
Bacteria	Permanent Draft	2503538007	Escherichia coli K	
Bacteria	Permanent Draft	2511231015	Pseudomonas sp. GM49	
Bacteria	Permanent Draft	2508501008	Azospira sp. ZAP	
Bacteria	Permanent Draft	2513237400	Escherichia coli BL21 (DE3)	
Bacteria	Permanent Draft	2508501000	Dechlorobacter hydrogenophilus LT-1	
Bacteria	Permanent Draft	2509276017	Chelativorans sp. J32	
Bacteria	Permanent Draft	2513020041	Escherichia coli K12	
Bacteria	Permanent Draft	2517572181	Polynucleobacter sp. MWH-UH21B	
Bacteria	Permanent Draft	2518285615	Anaeromusa acidaminophila DSM 3853	
Bacteria	Finished	2518645559	Escherichia coli O104:H4 2009EL-2050	
Bacteria	Permanent Draft	2518645621	Propionispira raffinosivorans DSM 20765	
Bacteria	Permanent Draft	2519899551	Escherichia coli J53	
Bacteria	Permanent Draft	2519899560	Escherichia coli O111:H8 CVM9634	
Bacteria	Permanent Draft	2519899561	Escherichia coli O111:H8 CVM9602	
Bacteria	Permanent Draft	2519899562	Escherichia coli O111:H11 CVM9553	
Bacteria	Permanent Draft	2519899563	Escherichia coli O111 CVM9455	
Bacteria	Permanent Draft	2519899564	Escherichia coli O26:H11 CVM9952	
Bacteria	Permanent Draft	2519899565	Escherichia coli O26:H11 CVM10030	
Bacteria	Permanent Draft	2519899566	Escherichia coli O26:H11 CVM10021	
Bacteria	Permanent Draft	2519899575	Citrobacter freundii ATCC 8090	
Bacteria	Permanent Draft	2519899586	Escherichia coli O26:H11 CVM10224	
Bacteria	Permanent Draft	2519899599	Klebsiella michiganensis M5al	
Bacteria	Permanent Draft	2519899624	Citrobacter sp. A1	
Bacteria	Permanent Draft	2519899729	Citrobacter sp. L17	
Bacteria	Permanent Draft	2519899742	Escherichia coli O104:H4 C227-11	
Bacteria	Finished	2519899779	Escherichia coli O104:H4 2011C-3493	
Bacteria	Finished	2519899780	Escherichia coli O104:H4 2009EL-2071	
Bacteria	Permanent Draft	2519899835	Escherichia coli O104:H4 04-8351	
Bacteria	Permanent Draft	2519899836	Escherichia coli O104:H4 09-7901	
Bacteria	Permanent Draft	2521172537	Klebsiella oxytoca BRL6-2	
Bacteria	Permanent Draft	2521172580	Escherichia coli Ec12-0465	
Bacteria	Permanent Draft	2521172589	Escherichia coli Ec12-0466	
Bacteria	Finished	2521172695	Burkholderia cepacia GG4	
Bacteria	Finished	2521172717	Escherichia coli W, ATCC 9637	
Bacteria	Permanent Draft	2521172732	Escherichia coli DEC15E	
Bacteria	Permanent Draft	2521172733	Escherichia coli DEC15D	
Bacteria	Permanent Draft	2521172734	Escherichia coli DEC15C	
Bacteria	Finished	2522572021	Escherichia coli O145:H28 RM13514	
Bacteria	Finished	2522572023	Escherichia coli O145:H28 RM13516	
Bacteria	Permanent Draft	2522572164	Escherichia coli O104:H4 Ec11-9941	
Bacteria	Permanent Draft	2522572165	Escherichia coli O104:H4 Ec11-9450	
Bacteria	Permanent Draft	2522572166	Yersinia enterocolitica IP 10393	
Bacteria	Permanent Draft	2523533510	Escherichia coli O104:H4 Ec11-5604	
Bacteria	Permanent Draft	2523533513	Escherichia coli O104:H4 Ec11-4986	
Bacteria	Permanent Draft	2523533514	Escherichia coli O104:H4 Ec11-4987	
Bacteria	Permanent Draft	2523533515	Escherichia coli O104:H4 Ec11-4988	
Bacteria	Permanent Draft	2523533516	Escherichia coli O104:H4 Ec11-5603	
Bacteria	Permanent Draft	2523533605	Desulfogranum mediterraneum DSM 13871	
Bacteria	Permanent Draft	2524023152	Azonexus hydrophilus DSM 23864	
Bacteria	Permanent Draft	2524023206	Citrifermentans bremense R1	
Bacteria	Permanent Draft	2524614635	Anaeroarcus burkinensis DSM 6283	
Bacteria	Permanent Draft	2526164512	Azovibrio restrictus DSM 23866	
Bacteria	Permanent Draft	2526164594	Escherichia coli EC1734	
Bacteria	Permanent Draft	2526164595	Escherichia coli DEC15A	
Bacteria	Permanent Draft	2526164596	Escherichia coli DEC15B	
Bacteria	Permanent Draft	2526164597	Escherichia coli DEC14D	
Bacteria	Permanent Draft	2526164598	Escherichia coli DEC13C	
Bacteria	Permanent Draft	2526164599	Escherichia coli DEC13D	
Bacteria	Permanent Draft	2526164600	Escherichia coli DEC14A	
Bacteria	Permanent Draft	2526164601	Escherichia coli DEC9E	
Bacteria	Permanent Draft	2526164602	Escherichia coli TW11039	
Bacteria	Permanent Draft	2526164603	Escherichia coli TW10246	
Bacteria	Permanent Draft	2526164604	Escherichia coli TW10119	
Bacteria	Permanent Draft	2526164609	Shigella dysenteriae 225-75	
Bacteria	Permanent Draft	2526164612	Escherichia coli 11-02030	
Bacteria	Permanent Draft	2526164613	Escherichia coli DEC5B	
Bacteria	Permanent Draft	2526164617	Shigella sonnei 3233-85	
Bacteria	Permanent Draft	2526164618	Shigella flexneri K-671	
Bacteria	Permanent Draft	2526164619	Shigella flexneri K-315	
Bacteria	Permanent Draft	2526164621	Shigella flexneri K-304	
Bacteria	Permanent Draft	2526164628	Escherichia coli DEC13A	
Bacteria	Permanent Draft	2526164629	Escherichia coli DEC11D	
Bacteria	Permanent Draft	2526164630	Escherichia coli DEC11C	
Bacteria	Permanent Draft	2526164631	Escherichia coli DEC12A	
Bacteria	Permanent Draft	2526164632	Escherichia coli DEC12C	
Bacteria	Permanent Draft	2526164633	Escherichia coli DEC12B	
Bacteria	Permanent Draft	2526164634	Escherichia coli DEC12D	
Bacteria	Permanent Draft	2526164646	Shigella flexneri 6603-63	
Bacteria	Permanent Draft	2526164647	Shigella flexneri K-218	
Bacteria	Permanent Draft	2526164649	Shigella flexneri 2850-71	
Bacteria	Permanent Draft	2526164650	Shigella flexneri 2930-71	
Bacteria	Permanent Draft	2526164651	Shigella flexneri K-227	
Bacteria	Permanent Draft	2526164652	Shigella flexneri K-272	
Bacteria	Permanent Draft	2526164653	Escherichia coli 11-02033-1	
Bacteria	Permanent Draft	2526164661	Escherichia coli DEC10E	
Bacteria	Permanent Draft	2526164662	Escherichia coli DEC10F	
Bacteria	Permanent Draft	2526164663	Escherichia coli DEC10C	
Bacteria	Permanent Draft	2526164664	Escherichia coli DEC10D	
Bacteria	Permanent Draft	2526164665	Escherichia coli DEC10A	
Bacteria	Permanent Draft	2526164666	Escherichia coli DEC10B	
Bacteria	Permanent Draft	2526164667	Escherichia coli DEC9D	
Bacteria	Permanent Draft	2526164668	Escherichia coli DEC11A	
Bacteria	Permanent Draft	2526164669	Escherichia coli DEC11B	
Bacteria	Permanent Draft	2526164670	Escherichia coli EC4100B	
Bacteria	Permanent Draft	2526164674	Escherichia coli EC1738	
Bacteria	Permanent Draft	2526164688	Escherichia coli DEC9A	
Bacteria	Permanent Draft	2526164689	Escherichia coli DEC8D	
Bacteria	Permanent Draft	2526164690	Escherichia coli DEC8C	
Bacteria	Permanent Draft	2526164691	Escherichia coli DEC9B	
Bacteria	Permanent Draft	2526164692	Escherichia coli 11-03943	
Bacteria	Permanent Draft	2526164693	Escherichia coli 99.0713	
Bacteria	Permanent Draft	2529292714	Shigella boydii 3594-74	
Bacteria	Permanent Draft	2529292715	Shigella flexneri VA-6	
Bacteria	Permanent Draft	2529292716	Shigella sonnei 4822-66	
Bacteria	Permanent Draft	2529292717	Escherichia coli 2867750	
Bacteria	Permanent Draft	2529292718	Escherichia coli 2871950	
Bacteria	Permanent Draft	2529292719	Escherichia coli 2872000	
Bacteria	Permanent Draft	2529292720	Escherichia coli 2872800	
Bacteria	Permanent Draft	2529292721	Escherichia coli 2866350	
Bacteria	Permanent Draft	2529292722	Escherichia coli 2866450	
Bacteria	Permanent Draft	2529292723	Escherichia coli 2866550	
Bacteria	Permanent Draft	2529292724	Escherichia coli 2866750	
Bacteria	Permanent Draft	2529292725	Escherichia coli 2875000	
Bacteria	Permanent Draft	2529292726	Escherichia coli 2875150	
Bacteria	Permanent Draft	2529292728	Escherichia coli O111:H11 CFSAN001630	
Bacteria	Permanent Draft	2529292729	Escherichia coli O111:H8 CFSAN001632	
Bacteria	Permanent Draft	2529292730	Escherichia coli O26:H11 CFSAN001629	
Bacteria	Permanent Draft	2529292734	Escherichia coli DEC14B	
Bacteria	Permanent Draft	2529292735	Escherichia coli DEC14C	
Bacteria	Permanent Draft	2529292736	Escherichia coli DEC13E	
Bacteria	Permanent Draft	2529292747	Escherichia coli PA2	
Bacteria	Permanent Draft	2529292755	Escherichia coli O104:H4 Ec11-9990	
Bacteria	Permanent Draft	2529292828	Escherichia coli 2780750	
Bacteria	Permanent Draft	2529292829	Escherichia coli 2785200	
Bacteria	Permanent Draft	2529292830	Escherichia coli 2762100	
Bacteria	Permanent Draft	2529292831	Escherichia coli 2770900	
Bacteria	Permanent Draft	2529292832	Escherichia coli 2749250	
Bacteria	Permanent Draft	2529292833	Escherichia coli 2756500	
Bacteria	Permanent Draft	2529292834	Escherichia coli 2741950	
Bacteria	Permanent Draft	2529292835	Escherichia coli 2747800	
Bacteria	Permanent Draft	2529292836	Escherichia coli 2731150	
Bacteria	Permanent Draft	2529292837	Escherichia coli 2735000	
Bacteria	Permanent Draft	2529292853	Escherichia coli P0302293.4	
Bacteria	Finished	2529292869	Escherichia coli O55:H7 LSU-61	
Bacteria	Finished	2529292870	Escherichia coli O55:H7 3256-97 TW 07815	
Bacteria	Finished	2529292871	Escherichia coli O55:H7 USDA 5905	
Bacteria	Finished	2529292872	Escherichia coli O157:H- 493-89	
Bacteria	Finished	2529292873	Escherichia coli O157:H- H 2687	
Bacteria	Finished	2529292874	Escherichia coli O157:H7 G5101	
Bacteria	Permanent Draft	2529292882	Escherichia coli B799	
Bacteria	Permanent Draft	2529292883	Escherichia coli E101	
Bacteria	Permanent Draft	2529292884	Escherichia coli 10.0821	
Bacteria	Permanent Draft	2529292885	Escherichia coli 10.0833	
Bacteria	Permanent Draft	2529292886	Escherichia coli 10.0869	
Bacteria	Permanent Draft	2529292887	Escherichia coli 0.1288	
Bacteria	Permanent Draft	2529292888	Escherichia coli 0.1304	
Bacteria	Permanent Draft	2529292904	Escherichia coli DEC5D	
Bacteria	Permanent Draft	2529292905	Escherichia coli DEC5E	
Bacteria	Permanent Draft	2529292906	Escherichia coli DEC6A	
Bacteria	Permanent Draft	2529292907	Escherichia coli DEC6B	
Bacteria	Permanent Draft	2529292908	Escherichia coli DEC6C	
Bacteria	Permanent Draft	2529292909	Escherichia coli DEC6D	
Bacteria	Permanent Draft	2529292910	Escherichia coli DEC6E	
Bacteria	Permanent Draft	2529292911	Escherichia coli DEC7A	
Bacteria	Permanent Draft	2529292912	Escherichia coli DEC7B	
Bacteria	Permanent Draft	2529292913	Escherichia coli DEC7C	
Bacteria	Permanent Draft	2529292972	Escherichia coli PA41	
Bacteria	Permanent Draft	2529292973	Escherichia coli PA42	
Bacteria	Permanent Draft	2529292974	Escherichia coli PA32	
Bacteria	Permanent Draft	2529292975	Escherichia coli PA33	
Bacteria	Permanent Draft	2529292976	Escherichia coli PA34	
Bacteria	Permanent Draft	2529292977	Escherichia coli PA35	
Bacteria	Permanent Draft	2529292978	Escherichia coli PA38	
Bacteria	Permanent Draft	2529292979	Escherichia coli PA39	
Bacteria	Permanent Draft	2529292980	Escherichia coli PA4	
Bacteria	Permanent Draft	2529292981	Escherichia coli PA40	
Bacteria	Permanent Draft	2529292985	Shigella dysenteriae CDC 74-1112	
Bacteria	Permanent Draft	2529292995	Escherichia coli O104:H4 E112/10	
Bacteria	Permanent Draft	2529292996	Escherichia coli AI27	
Bacteria	Permanent Draft	2529292997	Escherichia coli KTE82	
Bacteria	Permanent Draft	2529292998	Escherichia coli O127:B8 C43/90	
Bacteria	Permanent Draft	2529292999	Escherichia coli O111:B4 C48/93	
Bacteria	Permanent Draft	2529293015	Escherichia coli B093	
Bacteria	Permanent Draft	2529293036	Escherichia coli DEC3D	
Bacteria	Permanent Draft	2529293037	Escherichia coli DEC3E	
Bacteria	Permanent Draft	2529293042	Escherichia coli DEC3C	
Bacteria	Permanent Draft	2529293043	Escherichia coli DEC3B	
Bacteria	Permanent Draft	2529293045	Escherichia coli DEC3A	
Bacteria	Permanent Draft	2529293046	Escherichia coli O104:H4 11-4632 C2	
Bacteria	Permanent Draft	2529293047	Escherichia coli O104:H4 11-4632 C1	
Bacteria	Permanent Draft	2529293048	Escherichia coli O104:H4 11-4404	
Bacteria	Permanent Draft	2529293049	Escherichia coli O104:H4 11-4623	
Bacteria	Permanent Draft	2529293050	Escherichia coli O104:H4 11-4522	
Bacteria	Permanent Draft	2529293060	Escherichia coli P0304777.1	
Bacteria	Permanent Draft	2529293061	Escherichia coli P0302308.14	
Bacteria	Permanent Draft	2529293062	Escherichia coli P0302308.13	
Bacteria	Permanent Draft	2529293063	Escherichia coli P0302308.12	
Bacteria	Permanent Draft	2529293064	Escherichia coli P0302308.11	
Bacteria	Permanent Draft	2529293065	Escherichia coli P0302308.10	
Bacteria	Permanent Draft	2529293067	Escherichia coli P0304777.3	
Bacteria	Permanent Draft	2529293069	Escherichia coli TW06591	
Bacteria	Permanent Draft	2529293070	Escherichia coli TW07945	
Bacteria	Permanent Draft	2529293071	Escherichia coli TT12B	
Bacteria	Permanent Draft	2529293075	Escherichia coli TW09098	
Bacteria	Permanent Draft	2529293076	Escherichia coli TW09109	
Bacteria	Permanent Draft	2529293078	Escherichia coli 90.0091	
Bacteria	Permanent Draft	2529293079	Escherichia coli 90.2281	
Bacteria	Permanent Draft	2529293080	Escherichia coli 88.0221	
Bacteria	Permanent Draft	2529293081	Escherichia coli 88.1042	
Bacteria	Permanent Draft	2529293082	Escherichia coli 88.1467	
Bacteria	Permanent Draft	2529293083	Escherichia coli 89.0511	
Bacteria	Permanent Draft	2529293084	Escherichia coli 90.0039	
Bacteria	Permanent Draft	2529293097	Pelosinus fermentans A11	
Bacteria	Permanent Draft	2529293098	Pelosinus fermentans A12	
Bacteria	Permanent Draft	2529293099	Pelosinus fermentans R7	
Bacteria	Permanent Draft	2529293124	Salmonella enterica houtenae sv. 16:z4,z32:-- RKS3027	
Bacteria	Permanent Draft	2529293138	Escherichia coli STEC_MHI813	
Bacteria	Permanent Draft	2529293139	Escherichia coli E1520	
Bacteria	Permanent Draft	2529293140	Escherichia coli E482	
Bacteria	Permanent Draft	2529293141	Escherichia coli STEC_EH250	
Bacteria	Permanent Draft	2529293142	Escherichia coli STEC_H.I.8	
Bacteria	Permanent Draft	2529293144	Escherichia coli P0304816.1	
Bacteria	Permanent Draft	2529293145	Escherichia coli P0304777.15	
Bacteria	Permanent Draft	2529293146	Escherichia coli P0304816.3	
Bacteria	Permanent Draft	2529293147	Escherichia coli P0304816.2	
Bacteria	Permanent Draft	2529293148	Escherichia coli P0304816.5	
Bacteria	Permanent Draft	2529293149	Escherichia coli P0304816.4	
Bacteria	Permanent Draft	2529293150	Escherichia coli P0304816.7	
Bacteria	Permanent Draft	2529293151	Escherichia coli P0304816.6	
Bacteria	Permanent Draft	2529293152	Escherichia coli P0304816.9	
Bacteria	Permanent Draft	2529293153	Escherichia coli P0304816.8	
Bacteria	Permanent Draft	2529293170	Escherichia coli 5412	
Bacteria	Permanent Draft	2529293171	Escherichia coli 5.2239	
Bacteria	Permanent Draft	2529293172	Escherichia coli 5905	
Bacteria	Permanent Draft	2529293173	Escherichia coli 6.0172	
Bacteria	Permanent Draft	2529293213	Escherichia coli FRIK920	
Bacteria	Permanent Draft	2529293214	Escherichia coli FRIK523	
Bacteria	Permanent Draft	2529293215	Escherichia coli FRIK2001	
Bacteria	Permanent Draft	2529293216	Escherichia coli FRIK1999	
Bacteria	Permanent Draft	2529293217	Escherichia coli FRIK1997	
Bacteria	Permanent Draft	2529293218	Escherichia coli FRIK1996	
Bacteria	Permanent Draft	2529293219	Escherichia coli FRIK1990	
Bacteria	Permanent Draft	2529293223	Shigella boydii 5216-82	
Bacteria	Permanent Draft	2529293239	Shigella flexneri CCH060	
Bacteria	Permanent Draft	2529293240	Shigella flexneri J1713	
Bacteria	Permanent Draft	2529293241	Shigella flexneri sv. 2a 2457T	
Bacteria	Permanent Draft	2529293246	Escherichia coli 541-1	
Bacteria	Permanent Draft	2529293247	Escherichia coli 75	
Bacteria	Permanent Draft	2529293249	Escherichia coli MT8	
Bacteria	Permanent Draft	2529293265	Shigella sonnei Moseley	
Bacteria	Permanent Draft	2531839004	Escherichia coli PA15	
Bacteria	Permanent Draft	2531839006	Escherichia coli SEPT362	
Bacteria	Permanent Draft	2531839027	Escherichia coli EC1869	
Bacteria	Permanent Draft	2531839028	Escherichia coli EC1868	
Bacteria	Permanent Draft	2531839029	Escherichia coli EC4013	
Bacteria	Permanent Draft	2531839030	Escherichia coli EC1870	
Bacteria	Permanent Draft	2531839031	Escherichia coli EC4203	
Bacteria	Permanent Draft	2531839032	Escherichia coli EC4196	
Bacteria	Permanent Draft	2531839033	Escherichia coli EC4421	
Bacteria	Permanent Draft	2531839034	Escherichia coli EC4402	
Bacteria	Permanent Draft	2531839036	Escherichia coli EC4422	
Bacteria	Permanent Draft	2531839098	Escherichia coli 96.0932	
Bacteria	Permanent Draft	2531839099	Escherichia coli 96.0939	
Bacteria	Permanent Draft	2531839100	Escherichia coli 96.0427	
Bacteria	Permanent Draft	2531839101	Escherichia coli 96.0107	
Bacteria	Permanent Draft	2531839102	Escherichia coli 96.0109	
Bacteria	Permanent Draft	2531839103	Escherichia coli 97.0003	
Bacteria	Permanent Draft	2531839104	Escherichia coli 97.0007	
Bacteria	Permanent Draft	2531839126	Escherichia coli P0299917.9	
Bacteria	Permanent Draft	2531839127	Escherichia coli P0299917.10	
Bacteria	Permanent Draft	2531839128	Escherichia coli P0299917.3	
Bacteria	Permanent Draft	2531839129	Escherichia coli P0299917.4	
Bacteria	Permanent Draft	2531839130	Escherichia coli P0299917.1	
Bacteria	Permanent Draft	2531839131	Escherichia coli P0299917.2	
Bacteria	Permanent Draft	2531839143	Escherichia coli KD2	
Bacteria	Permanent Draft	2531839146	Escherichia coli MS 85-1	
Bacteria	Permanent Draft	2531839147	Escherichia coli MS 79-10	
Bacteria	Permanent Draft	2531839149	Escherichia coli MP021552.12	
Bacteria	Permanent Draft	2531839152	Escherichia coli EC1846	
Bacteria	Permanent Draft	2531839153	Escherichia coli EC1845	
Bacteria	Permanent Draft	2531839154	Escherichia coli XH140A	
Bacteria	Permanent Draft	2531839155	Escherichia coli CB7326	
Bacteria	Permanent Draft	2531839156	Escherichia coli EC1737	
Bacteria	Permanent Draft	2531839157	Escherichia coli EC1736	
Bacteria	Permanent Draft	2531839158	Escherichia coli EC1735	
Bacteria	Permanent Draft	2531839178	Shigella boydii 965-58	
