Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2695420552	Paeniclostridium sordellii UMC1	
Bacteria	Permanent Draft	2695420803	Paeniclostridium sordellii W2922	
Bacteria	Permanent Draft	2700989661	Marinilabilia salmonicolor MSL42	
Bacteria	Permanent Draft	2711768559	Ignavibacteria bacterium RIFOXYA2_FULL_38_8	
Bacteria	Finished	2718218088	Marinilactibacillus sp. 15R	
Bacteria	Finished	2718218404	Blautia pseudococcoides YL58	
Bacteria	Permanent Draft	2721755170	Bacteroidetes bacterium GWB2_41_8	
Bacteria	Permanent Draft	2724678980	Formosa algae KMM 3553	
Bacteria	Permanent Draft	2724679218	Fusobacterium necrophorum funduliforme LS_1272	
Bacteria	Permanent Draft	2724679219	Fusobacterium necrophorum funduliforme LS_1280	
Bacteria	Permanent Draft	2728369260	Marinifilum flexuosum DSM 21950	
Bacteria	Permanent Draft	2728369668	Lachnoclostridium glycyrrhizinilyticum JCM 13369	
Bacteria	Permanent Draft	2740892607	Halanaerobium saccharolyticum MSL 17.2	
Bacteria	Permanent Draft	2744054529	Oceanivirga salmonicida AVG2115	
Bacteria	Permanent Draft	2744054862	Cutibacterium namnetense NTS31307302	
Bacteria	Permanent Draft	2751185620	Bacteroidales bacterium Bact_22	
Bacteria	Permanent Draft	2751185685	Eisenbergiella tayi NML 150140-1	
Bacteria	Finished	2751185755	Rhodovulum sp. MB263	
Bacteria	Permanent Draft	2756170234	Aminivibrio pyruvatiphilus DSM 25964	
Bacteria	Finished	2757320831	Acutalibacter muris KB18	
Bacteria	Finished	2758568009	Blautia coccoides YL58	
Bacteria	Permanent Draft	2770939459	Sunxiuqinia elliptica 114D_o	
Bacteria	Finished	2775506819	Labilibaculum antarcticum SPP2	
Bacteria	Finished	2775507287	Chloroflexus islandicus isl-2	
Bacteria	Permanent Draft	2784746792	Keratinibaculum paraultunense DSM 26752	
Bacteria	Permanent Draft	2786546536	Bacteroidetes bacterium CG18_big_fil_WC_8_21_14_2_50_41_14	
Bacteria	Permanent Draft	2788500032	Planctomycetaceae bacterium SAT1610	
Bacteria	Permanent Draft	2788500102	Lachnospiraceae bacterium oral taxon 096 F0428	
Bacteria	Permanent Draft	2788500165	Confluentibacter flavum 3B	
Bacteria	Permanent Draft	2788500232	Drancourtella sp. An210	
Bacteria	Permanent Draft	2788500451	Faecalibacterium sp. An192	
Bacteria	Permanent Draft	2788500604	Lachnoclostridium sp. An196	
Bacteria	Permanent Draft	2799112325	Firmicutes bacterium RUG293	
Bacteria	Permanent Draft	2799112332	Firmicutes bacterium RUG448	
Bacteria	Permanent Draft	2799112356	Selenomonadales bacterium RUG024	
Bacteria	Permanent Draft	2799112381	Clostridiales bacterium RUG009	
Bacteria	Permanent Draft	2799112415	Clostridiales bacterium RUG670	
Bacteria	Permanent Draft	2799112586	Clostridiales bacterium RUG154	
Bacteria	Permanent Draft	2799112612	Clostridiales bacterium RUG646	
Bacteria	Permanent Draft	2799112692	Prevotellaceae bacterium RUG450	
Bacteria	Permanent Draft	2799112808	Lachnospiraceae bacterium hRUG875	
Bacteria	Permanent Draft	2799112826	Lachnospiraceae bacterium RUG554	
Bacteria	Permanent Draft	2799112830	Lachnospiraceae bacterium hRUG884	
Bacteria	Permanent Draft	2802428856	Rhodovulum visakhapatnamense DSM 17937	
Bacteria	Permanent Draft	2802429485	Alistipes onderdonkii An90	
Bacteria	Permanent Draft	2802429566	Coprococcus comes 2789STDY5608832	
Bacteria	Permanent Draft	2806310622	Cyclobacteriaceae bacterium SB-MAG 83	
Bacteria	Permanent Draft	2806310891	Blautia obeum 2789STDY5608837	
Bacteria	Permanent Draft	2806310959	Blautia torques 2789STDY5834889	
Bacteria	Permanent Draft	2806311002	Dorea longicatena 2789STDY5608851	
Bacteria	Permanent Draft	2808606711	Acidaminococcus timonensis Marseille-P2764	
Bacteria	Permanent Draft	2811994981	unclassified Bacteroidales BinUASBmb31	
Bacteria	Finished	2814123093	Fusobacterium periodonticum KCOM 2653	
Bacteria	Finished	2814123122	Fusobacterium periodonticum KCOM 1261	
Bacteria	Permanent Draft	2814123159	Ruminiclostridium siraeum 2789STDY5834928	
Bacteria	Permanent Draft	2814123321	Pseudobutyrivibrio ruminis JK10	
Bacteria	Permanent Draft	2814123330	Faecalibacterium prausnitzii 2789STDY5834970	
Bacteria	Permanent Draft	2820770630	Unclassified Bacteroidetes Lab288P3bin130	
Bacteria	Finished	2821860391	Pelosinus fermentans JBW45	
Bacteria	Permanent Draft	2825454334	Acetivibrio thermocellus DSM 1313	
Bacteria	Permanent Draft	2825604392	Acidaminococcus fermentans RUG045	
Bacteria	Permanent Draft	2828258892	Roseimarinus sediminis DSM 28824	
Bacteria	Permanent Draft	2829058785	Melioribacteraceae bacterium DeMMO3_6	
Bacteria	Permanent Draft	2829188662	Ignavibacteriaceae bacterium DeMMO4_5	
Bacteria	Permanent Draft	2829427842	Melioribacteraceae bacterium DeMMO6_28	
Bacteria	Permanent Draft	2830045573	Butyricimonas faecihominis DSM 105721	
Bacteria	Permanent Draft	2832567879	Marinifilum breve JC075	
Bacteria	Permanent Draft	2833096052	Eubacterium rectale AM16-11	
Bacteria	Permanent Draft	2833118277	Eubacterium rectale AM47-6BH	
Bacteria	Permanent Draft	2833186175	Eubacterium rectale AF17-27	
Bacteria	Permanent Draft	2833297080	Eubacterium rectale R22	
Bacteria	Permanent Draft	2833300541	Clostridium bolteae WAL-14578	
Bacteria	Permanent Draft	2833310003	Eubacterium rectale AF19-4	
Bacteria	Permanent Draft	2833321960	Eubacterium rectale OM05-8AA	
Bacteria	Permanent Draft	2833327744	Eubacterium rectale AM42-1	
Bacteria	Permanent Draft	2833502300	Butyricimonas virosa AF34-33	
Bacteria	Permanent Draft	2834136368	Sellimonas intestinalis AF37-1	
Bacteria	Permanent Draft	2834281367	Blautia sp. AF22-5LB	
Bacteria	Permanent Draft	2835000839	Megamonas funiformis TM04-24	
Bacteria	Finished	2836699358	Phascolarctobacterium succinatutens YIT 12067 ERS2913222	
Bacteria	Finished	2836766870	Erysipelothrix piscisicarius 15TAL0474	
Bacteria	Finished	2836893620	Christensenella minuta DSM 22607	
Bacteria	Permanent Draft	2839949375	Hungatella hathewayi OM02-1	
Bacteria	Permanent Draft	2840393279	Roseburia sp. OM04-10AA	
Bacteria	Permanent Draft	2840734889	Faecalibacterium prausnitzii APC923/61-1	
Bacteria	Finished	2841224620	Mesotoga infera ERS1509220	
Bacteria	Permanent Draft	2843512418	Eubacterium rectale AF24-9LB	
Bacteria	Permanent Draft	2845730558	Hungatella hathewayi AM35-8	
Bacteria	Permanent Draft	2845957151	Odoribacter splanchnicus AF36-2	
Bacteria	Permanent Draft	2846149159	Roseburia sp. AM16-25	
Bacteria	Permanent Draft	2846165226	Roseburia sp. AF12-17LB	
Bacteria	Permanent Draft	2846168216	Roseburia inulinivorans AF24-4	
Bacteria	Permanent Draft	2846341437	Faecalibacterium prausnitzii AF32-8AC	
Bacteria	Permanent Draft	2846347783	Faecalibacterium prausnitzii ATCC 27768	
Bacteria	Permanent Draft	2847175973	Veillonella parvula AF04-47	
Bacteria	Permanent Draft	2847180999	Eubacterium ventriosum AM44-11BH	
Bacteria	Permanent Draft	2847186250	Veillonella sp. AF13-2	
Bacteria	Permanent Draft	2847188143	Veillonella sp. AF42-16	
Bacteria	Finished	2847469173	Fusobacterium nucleatum polymorphum KCOM 1275	
Bacteria	Permanent Draft	2850034589	Lachnospira eligens AM48-8	
Bacteria	Permanent Draft	2850192806	Blautia sp. AF32-4BH	
Bacteria	Permanent Draft	2854217497	Ruminococcus sp. AM45-2	
Bacteria	Permanent Draft	2854381245	Blautia sp. AF19-13LB	
Bacteria	Permanent Draft	2854409118	Blautia sp. OF11-22	
Bacteria	Permanent Draft	2854413183	Blautia sp. AM29-29	
Bacteria	Permanent Draft	2855382387	Lachnoclostridium algidixylanolyticum SPL73	
Bacteria	Permanent Draft	2856184262	Fusobacterium periodonticum KCOM 1321	
Bacteria	Permanent Draft	2856186541	Fusobacterium periodonticum KCOM 1259	
Bacteria	Permanent Draft	2858542025	Lachnoclostridium asparagiforme AF04-15	
Bacteria	Permanent Draft	2859123070	Fusobacterium necrophorum necrophorum NCTC 13726	
Bacteria	Permanent Draft	2861187593	Anaerosolibacter carboniphilus DSM 103526	
Bacteria	Permanent Draft	2861373631	Aureibacter tunicatorum DSM 26174	
Bacteria	Permanent Draft	2861514905	Flammeovirga kamogawensis DSM 26273	
Bacteria	Permanent Draft	2861593547	Negativicoccus succinicivorans DSM 21255	
Bacteria	Permanent Draft	2868200575	Veillonella sp. VA142	
Bacteria	Permanent Draft	2868207868	Veillonella ratti ATCC 17746	
Bacteria	Permanent Draft	2868222558	Veillonella sp. 3627	
Bacteria	Permanent Draft	2868584261	Ruminococcus sp. AF17-6	
Bacteria	Permanent Draft	2868615214	Blautia obeum TF09-10AC	
Bacteria	Permanent Draft	2870991139	Ruminococcus sp. AF43-11	
Bacteria	Permanent Draft	2870993533	Ruminococcus sp. AM28-41	
Bacteria	Permanent Draft	2871003000	Blautia gnavus AM27-32	
Bacteria	Permanent Draft	2871032569	Blautia obeum AM41-5	
Bacteria	Permanent Draft	2873733655	Ruminococcus sp. AF45-4BH	
Bacteria	Permanent Draft	2873737359	Ruminococcus sp. AM36-5	
Bacteria	Permanent Draft	2873740897	Blautia sp. AF26-2	
Bacteria	Permanent Draft	2873744505	Blautia sp. AM46-3MH	
Bacteria	Permanent Draft	2873762654	Blautia obeum AF37-6AC	
Bacteria	Permanent Draft	2878497157	Ruminococcus bromii L2-36	
Bacteria	Permanent Draft	2878514716	Blautia obeum AM37-4AC	
Bacteria	Permanent Draft	2878524894	Blautia gnavus AM38-12	
Bacteria	Permanent Draft	2881443361	Confluentibacter sediminis DSL-48	
Bacteria	Permanent Draft	2882649382	Unclassified bacterium D16-59	
Bacteria	Permanent Draft	2882660391	Unclassified bacterium D16-36	
Bacteria	Permanent Draft	2882722635	Unclassified bacterium 1XD42-1	
Bacteria	Permanent Draft	2882851124	Azospirillum sp. TSO35-2	
Bacteria	Permanent Draft	2883561718	Fretibacterium sp. OH1220_COT-178	
Bacteria	Finished	2883945316	Jeotgalibaca porci CCUG 69148	
Bacteria	Permanent Draft	2884998210	Butyrivibrio sp. CB08	
Bacteria	Permanent Draft	2887207454	Massilicoli timonensis Marseille-P3755	
Bacteria	Permanent Draft	2889643950	Labilibaculum euxinus 44	
Bacteria	Permanent Draft	2889825609	Lactonifactor sp. BIOML-A1	
Bacteria	Permanent Draft	2891785506	Butyricimonas synergistica MGYG-HGUT-01552	
Bacteria	Permanent Draft	2894299465	Odoribacter sp. Z80	
Bacteria	Permanent Draft	2894477724	Trichococcus shcherbakoviae psychrophilus SKBG	
Bacteria	Permanent Draft	2895725192	Faecalibacterium sp. Marseille-P9312	
Bacteria	Permanent Draft	2896066257	Roseburia porci MUC	
Bacteria	Permanent Draft	2899873225	Ruminococcus sp. AM23-1	
Bacteria	Permanent Draft	2899885144	Ruminococcus sp. 1xD21-23	
Bacteria	Permanent Draft	2899996001	Blautia sp. aa_0143	
Bacteria	Permanent Draft	2902130329	Ruminococcus bromii AF15-36	
Bacteria	Permanent Draft	2902143992	Ruminococcus sp. AM47-2BH	
Bacteria	Permanent Draft	2902146782	Ruminococcus sp. AM45-9BH	
Bacteria	Permanent Draft	2902167382	Ruminococcus sp. AF25-23LB	
Bacteria	Permanent Draft	2905409758	Ruminococcus sp. AM07-21	
Bacteria	Permanent Draft	2905425840	Ruminococcus sp. AM26-12LB	
Bacteria	Permanent Draft	2908709520	Ruminococcus sp. AM28-13	
Bacteria	Permanent Draft	2908712354	Ruminococcus sp. OF02-6	
Bacteria	Permanent Draft	2909606714	Enterocloster clostridioformis MSK.2.78	
Bacteria	Permanent Draft	2910139945	Lachnospiraceae bacterium NSJ-37	
Bacteria	Permanent Draft	2910429990	Christensenella sp. NSJ-35	
Bacteria	Permanent Draft	2910466802	Sellimonas intestinalis MSK.1.25	
Bacteria	Permanent Draft	2910605758	Mediterraneibacter gnavus MSK.23.61	
Bacteria	Permanent Draft	2910990897	Winogradskyella undariae Ha325	
Bacteria	Permanent Draft	2911377974	Eubacterium rectale MSK.17.78	
Bacteria	Permanent Draft	2911381200	Eubacterium rectale MSK.22.28	
Bacteria	Permanent Draft	2911384857	Eubacterium rectale MSK.22.51	
Bacteria	Permanent Draft	2911420635	Eubacterium rectale MSK.9.15	
Bacteria	Permanent Draft	2911432606	Coprococcus comes MSK.20.24	
Bacteria	Permanent Draft	2911439147	Coprococcus comes MSK.17.39	
Bacteria	Permanent Draft	2914503489	Enterocloster clostridioformis MSK.2.63	
Bacteria	Permanent Draft	2914555972	Lachnospiraceae bacterium BX3	
Bacteria	Permanent Draft	2914608319	Ruthenibacterium lactatiformans BIOML-A12	
Bacteria	Permanent Draft	2914650862	Ruthenibacterium lactatiformans BIOML-A6	
Bacteria	Permanent Draft	2914698564	Ruthenibacterium lactatiformans BIOML-A13	
Bacteria	Permanent Draft	2914738839	Phascolarctobacterium faecium BIOML-A3	
Bacteria	Permanent Draft	2914744987	Phascolarctobacterium faecium BIOML-A18	
Bacteria	Permanent Draft	2914956779	Mediterraneibacter gnavus MSK.22.24	
Bacteria	Permanent Draft	2914976770	Mediterraneibacter gnavus MSK.23.92	
Bacteria	Permanent Draft	2915334456	Faecalibacterium prausnitzii BIOML-B12	
Bacteria	Permanent Draft	2915340832	Faecalibacterium prausnitzii BIOML-B17	
Bacteria	Permanent Draft	2920288912	Fusicatenibacter saccharivorans MSK.14.54	
Bacteria	Permanent Draft	2920348610	Fusicatenibacter saccharivorans MSK.22.62	
Bacteria	Permanent Draft	2920449518	Phascolarctobacterium faecium BIOML-A9	
Bacteria	Permanent Draft	2920471378	Odoribacter splanchnicus BIOML-A3	
Bacteria	Permanent Draft	2920475518	Odoribacter splanchnicus BIOML-A6	
Bacteria	Permanent Draft	2920576155	Paeniclostridium sordellii BIOML-A6	
Bacteria	Permanent Draft	2920681655	Dorea longicatena BIOML-A4	
Bacteria	Permanent Draft	2920687805	Dorea longicatena MSK.18.93	
Bacteria	Permanent Draft	2920991229	Veillonella dispar BIOML-A2	
Bacteria	Permanent Draft	2921168303	Blautia wexlerae MSK.22.83	
Bacteria	Permanent Draft	2921192272	Blautia wexlerae MSK.14.2	
Bacteria	Permanent Draft	2923825592	Dorea longicatena MSK.18.49	
Bacteria	Permanent Draft	2923832007	Dorea longicatena MSK.20.75	
Bacteria	Permanent Draft	2923834987	Dorea longicatena MSK.16.48	
Bacteria	Permanent Draft	2923848246	Dorea longicatena MSK.16.81	
Bacteria	Permanent Draft	2923854646	Dorea longicatena MSK.18.84	
Bacteria	Permanent Draft	2924072824	Blautia wexlerae MSK.14.18	
Bacteria	Permanent Draft	2924080000	Blautia massiliensis MSK.16.79	
Bacteria	Permanent Draft	2924245173	Ruminococcus sp. NSJ-13	
Bacteria	Permanent Draft	2924248446	Ruminococcus bromii BIOML-A2	
Bacteria	Permanent Draft	2926467293	Streptococcus moroccensis DSM 105143	
Bacteria	Permanent Draft	2928325203	Deinococcus enclensis DSM 25127	
Bacteria	Permanent Draft	2929254661	Rhodovulum sulfidophilum NP	
Bacteria	Permanent Draft	2929327430	Rhodoblastus acidophilus FL	
Bacteria	Permanent Draft	2936932332	Blautia wexlerae MSK.22.27	
Bacteria	Permanent Draft	2936936303	Blautia obeum MSK.14.21	
Bacteria	Permanent Draft	2936955702	Blautia massiliensis BIOML-A2	
Bacteria	Permanent Draft	2936963869	Blautia sp. NSJ-34	
Bacteria	Permanent Draft	2936973599	Blautia wexlerae MSK.22.49	
Bacteria	Permanent Draft	2940233634	Lachnoclostridium sp. PF5-10	
Bacteria	Permanent Draft	2940264388	Lachnospiraceae bacterium PFB1-17	
Bacteria	Permanent Draft	2940270707	Lachnoclostridium sp. PF1-13	
Bacteria	Permanent Draft	2940292506	Lachnoclostridium sp. PH5-23	
Bacteria	Permanent Draft	2940295490	Lachnospiraceae bacterium PH1-22	
Bacteria	Permanent Draft	2944625312	Dysgonomonas sp. PF1-3	
Bacteria	Permanent Draft	2960556378	Blautia faecis MSK.18.27	
Bacteria	Permanent Draft	2957330300	Blautia sp. MSK.20.85 MSK.20.85	
Bacteria	Permanent Draft	2960576154	Blautia wexlerae BIOML-A3	
Bacteria	Finished	2964042299	Solibaculum mannosilyticum 12CBH8	
Bacteria	Permanent Draft	2964543387	Blautia wexlerae MSK.22.59	
Bacteria	Permanent Draft	2964563062	Blautia wexlerae BIOML-A12	
Bacteria	Permanent Draft	2964597451	Blautia massiliensis MSK.19.60	
Bacteria	Permanent Draft	2967647014	Blautia schinkii MSK.6.32	
Bacteria	Finished	640753002	Alkaliphilus metalliredigens QYMF	
Bacteria	Permanent Draft	640963024	Blautia obeum ATCC 29174	
Bacteria	Permanent Draft	641380420	Faecalibacterium prausnitzii M21/2	
Bacteria	Permanent Draft	641736205	Alistipes putredinis DSM 17216	
Bacteria	Finished	642555146	Pelodictyon phaeoclathratiforme BU-1	
Bacteria	Permanent Draft	642791604	Mediterraneibacter lactaris ATCC 29176	
Bacteria	Permanent Draft	643886074	Veillonella dispar ATCC 17748	
Bacteria	Permanent Draft	645058753	Hungateiclostridium thermocellum DSM 2360	
Bacteria	Finished	646311965	Veillonella parvula Te3, DSM 2008	
Bacteria	Permanent Draft	645951804	Fusobacterium gonidiaformans ATCC 25563	
Bacteria	Permanent Draft	645951831	Faecalibacterium prausnitzii A2-165	
Bacteria	Permanent Draft	648861011	Peptoniphilus sp. F0131	
Bacteria	Finished	650377923	Lachnoclostridium cf. saccharolyticum K10	
Bacteria	Permanent Draft	649989996	Selenomonas artemidis F0399	
Bacteria	Permanent Draft	649989983	Phascolarctobacterium succinatutens YIT 12067	
Bacteria	Permanent Draft	649989922	Lachnoclostridium symbiosum WAL-14163	
Bacteria	Permanent Draft	651324021	Centipeda periodontii DSM 2778	
Bacteria	Finished	650716020	Carnobacterium sp. 17-4	
Bacteria	Permanent Draft	651324047	Lachnospiraceae bacterium 1_4_56FAA	
Bacteria	Finished	649633080	Paludibacter propionicigenes WB4, DSM 17365	
Bacteria	Permanent Draft	2502790015	Aminomonas paucivorans GLU-3, DSM 12260	
Bacteria	Permanent Draft	2509887034	Acetivibrio alkalicellulosi Z-7026, DSM 17461	
Bacteria	Finished	2511231106	Acidaminococcus intestini RyC-MR95	
Bacteria	Permanent Draft	2513237311	Subdoligranulum sp. 4_3_54A2FAA	
Bacteria	Permanent Draft	2511231046	Pelosinus sp. HCF1	
Bacteria	Finished	2517093030	Melioribacter roseus P3M	
Bacteria	Finished	2517572018	Thermotoga sp. 2812B	
Bacteria	Permanent Draft	2519899684	Eubacterium siraeum DSM 15702	
Bacteria	Permanent Draft	2524614692	Butyrivibrio sp. WCD3002	
Bacteria	Permanent Draft	2524614694	Butyrivibrio sp. AC2005	
Bacteria	Permanent Draft	2524614703	Lachnospiraceae bacterium NK4A144	
Bacteria	Permanent Draft	2529292881	Lachnoanaerobaculum saburreum F0468	
Bacteria	Permanent Draft	2531839191	Fusobacterium nucleatum polymorphum F0401	
