job	filter	gene_id	description	genome_id
ko_K17490	KO:K17490	2610059494	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2609459802	
ko_K17490	KO:K17490	2511774742	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231142	
ko_K17490	KO:K17490	2559730948	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860402	
ko_K17490	KO:K17490	2820836735	methylmalonyl-CoA carboxyltransferase small subunit	2820834831	
ko_K17490	KO:K17490	2533073652	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839324	
ko_K17490	KO:K17490	2872067975	biotin carboxyl carrier protein	2872067374	
ko_K17490	KO:K17490	2533577475	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839451	
ko_K17490	KO:K17490	2671942022	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2671180235	
ko_K17490	KO:K17490	2671943611	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2671180235	
ko_K17490	KO:K17490	2814725958	methylmalonyl-CoA carboxyltransferase 1.3S subunit 	2814123075	
ko_K17490	KO:K17490	2558946688	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860125	
ko_K17490	KO:K17490	2721614472	Biotin-requiring enzyme	2718218477	
ko_K17490	KO:K17490	2791165251	methylmalonyl-CoA carboxyltransferase 1.3S subunit 	2788500575	
ko_K17490	KO:K17490	2855105632	methylmalonyl-CoA carboxyltransferase small subunit	2855103437	
ko_K17490	KO:K17490	2636423151	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2636415402	
ko_K17490	KO:K17490	2668432208	oxaloacetate decarboxylase, alpha subunit/methylmalonyl-CoA carboxyltransferase 1.3S subunit	2667527512	
ko_K17490	KO:K17490	2871362754	biotin carboxyl carrier protein	2871362119	
ko_K17490	KO:K17490	2837018596	methylmalonyl-CoA carboxyltransferase small subunit	2837017481	
ko_K17490	KO:K17490	2719185679	Biotin-requiring enzyme	2718217883	
ko_K17490	KO:K17490	2820842266	methylmalonyl-CoA carboxyltransferase small subunit	2820840446	
ko_K17490	KO:K17490	2687802592	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2687453189	
ko_K17490	KO:K17490	2877189441	biotin carboxyl carrier protein	2877188707	
ko_K17490	KO:K17490	2874039443	biotin carboxyl carrier protein	2874037911	
ko_K17490	KO:K17490	2671499380	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2671180088	
ko_K17490	KO:K17490	2588636174	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2588253762	
ko_K17490	KO:K17490	2646492578	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2645727678	
ko_K17490	KO:K17490	2719020977	Biotin-requiring enzyme	2718217843	
ko_K17490	KO:K17490	2871361846	biotin carboxyl carrier protein	2871359651	
ko_K17490	KO:K17490	2753116696	methylmalonyl-CoA carboxyltransferase small subunit	2751185744	
ko_K17490	KO:K17490	2718653747	Biotin-requiring enzyme	2718217732	
ko_K17490	KO:K17490	2628295856	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2627853633	
ko_K17490	KO:K17490	2869098260	biotin carboxyl carrier protein	2869096312	
ko_K17490	KO:K17490	2537862719	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561583	
ko_K17490	KO:K17490	2848165998	biotin carboxyl carrier protein	2848163885	
ko_K17490	KO:K17490	2651038885	oxaloacetate decarboxylase, alpha subunit	2648501731	
ko_K17490	KO:K17490	2847209058	methylmalonyl-CoA carboxyltransferase small subunit	2847208544	
ko_K17490	KO:K17490	2847211602	methylmalonyl-CoA carboxyltransferase small subunit	2847208544	
ko_K17490	KO:K17490	639754078	biotin/lipoyl attachment domain-containing protein	639633050	
ko_K17490	KO:K17490	2834838926	methylmalonyl-CoA carboxyltransferase small subunit	2834836693	
ko_K17490	KO:K17490	2816328908	methylmalonyl-CoA carboxyltransferase small subunit	2814123534	
ko_K17490	KO:K17490	2659836594	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2657245654	
ko_K17490	KO:K17490	2530650386	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2529292952	
ko_K17490	KO:K17490	2871376376	biotin carboxyl carrier protein	2871374182	
ko_K17490	KO:K17490	2677093767	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2675903216	
ko_K17490	KO:K17490	2938676496	methylmalonyl-CoA carboxyltransferase small subunit	2938674827	
ko_K17490	KO:K17490	2961860732	methylmalonyl-CoA carboxyltransferase small subunit	2961860100	
ko_K17490	KO:K17490	2961875982	methylmalonyl-CoA carboxyltransferase small subunit	2961874872	
ko_K17490	KO:K17490	2848918651	methylmalonyl-CoA carboxyltransferase small subunit	2848918223	
ko_K17490	KO:K17490	2872065762	biotin carboxyl carrier protein	2872065163	
ko_K17490	KO:K17490	2869743633	biotin carboxyl carrier protein	2869742882	
ko_K17490	KO:K17490	2647191928	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2645727838	
ko_K17490	KO:K17490	2841059649	methylmalonyl-CoA carboxyltransferase small subunit	2841058919	
ko_K17490	KO:K17490	2869092374	biotin carboxyl carrier protein	2869091421	
ko_K17490	KO:K17490	2851560809	biotin carboxyl carrier protein	2851559942	
ko_K17490	KO:K17490	2874829535	biotin carboxyl carrier protein	2874828267	
ko_K17490	KO:K17490	2874821226	biotin carboxyl carrier protein	2874820625	
ko_K17490	KO:K17490	2565951569	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2563367224	
ko_K17490	KO:K17490	2931430649	methylmalonyl-CoA carboxyltransferase small subunit	2931430189	
ko_K17490	KO:K17490	2850495443	methylmalonyl-CoA carboxyltransferase small subunit	2850492634	
ko_K17490	KO:K17490	2795602388	biotin-dependent enzyme	2795385380	
ko_K17490	KO:K17490	2968639667	methylmalonyl-CoA carboxyltransferase small subunit	2968638708	
ko_K17490	KO:K17490	2968653085	methylmalonyl-CoA carboxyltransferase small subunit	2968652349	
ko_K17490	KO:K17490	2559768951	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860418	
ko_K17490	KO:K17490	2866950922	methylmalonyl-CoA carboxyltransferase small subunit	2866950714	
ko_K17490	KO:K17490	2878676747	biotin carboxyl carrier protein	2878672441	
ko_K17490	KO:K17490	2867486819	biotin carboxyl carrier protein	2867484473	
ko_K17490	KO:K17490	2641684410	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2639763023	
ko_K17490	KO:K17490	2867415036	methylmalonyl-CoA carboxyltransferase small subunit	2867413033	
ko_K17490	KO:K17490	2855985064	biotin carboxyl carrier protein	2855985027	
ko_K17490	KO:K17490	2910878535	methylmalonyl-CoA carboxyltransferase small subunit	2910878194	
ko_K17490	KO:K17490	2533480367	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839429	
ko_K17490	KO:K17490	2559778813	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860422	
ko_K17490	KO:K17490	2897430800	methylmalonyl-CoA carboxyltransferase small subunit	2897428245	
ko_K17490	KO:K17490	2649951025	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2648501448	
ko_K17490	KO:K17490	2539868837	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537562124	
ko_K17490	KO:K17490	2848147497	biotin carboxyl carrier protein	2848146898	
ko_K17490	KO:K17490	2543166003	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2541047478	
ko_K17490	KO:K17490	2820982744	biotin carboxyl carrier protein	2820979626	
ko_K17490	KO:K17490	2834760168	biotin carboxyl carrier protein	2834757897	
ko_K17490	KO:K17490	2871381227	biotin carboxyl carrier protein	2871379085	
ko_K17490	KO:K17490	2844401854	biotin carboxyl carrier protein	2844401253	
ko_K17490	KO:K17490	2672000229	oxaloacetate decarboxylase, alpha subunit	2671180251	
ko_K17490	KO:K17490	2869109794	biotin carboxyl carrier protein	2869108624	
ko_K17490	KO:K17490	2585861277	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2585427598	
ko_K17490	KO:K17490	2855984207	biotin carboxyl carrier protein	2855982558	
ko_K17490	KO:K17490	2559782626	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860423	
ko_K17490	KO:K17490	2833060886	methylmalonyl-CoA carboxyltransferase small subunit	2833059440	
ko_K17490	KO:K17490	2649920795	oxaloacetate decarboxylase, alpha subunit	2648501440	
ko_K17490	KO:K17490	2518594999	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2518285598	
ko_K17490	KO:K17490	2774952841	methylmalonyl-CoA carboxyltransferase small subunit	2773857945	
ko_K17490	KO:K17490	2559722470	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860398	
ko_K17490	KO:K17490	2810590602	methylmalonyl-CoA carboxyltransferase small subunit	2808606759	
ko_K17490	KO:K17490	2836812249	methylmalonyl-CoA carboxyltransferase small subunit	2836811818	
ko_K17490	KO:K17490	2518588259	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2518285595	
ko_K17490	KO:K17490	2696714706	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2695420604	
ko_K17490	KO:K17490	2719399498	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2718217930	
ko_K17490	KO:K17490	2535522929	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2534681797	
ko_K17490	KO:K17490	2646808294	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2645727750	
ko_K17490	KO:K17490	2562209150	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2561511135	
ko_K17490	KO:K17490	2835224556	methylmalonyl-CoA carboxyltransferase small subunit	2835223424	
ko_K17490	KO:K17490	2850514865	methylmalonyl-CoA carboxyltransferase small subunit	2850511929	
ko_K17490	KO:K17490	2538216039	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561677	
ko_K17490	KO:K17490	2518592672	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2518285597	
ko_K17490	KO:K17490	2834917157	methylmalonyl-CoA carboxyltransferase small subunit	2834914592	
ko_K17490	KO:K17490	2848143072	biotin carboxyl carrier protein	2848142473	
ko_K17490	KO:K17490	2876298923	biotin carboxyl carrier protein	2876297063	
ko_K17490	KO:K17490	2869760287	biotin carboxyl carrier protein	2869759688	
ko_K17490	KO:K17490	2910891950	methylmalonyl-CoA carboxyltransferase small subunit	2910891455	
ko_K17490	KO:K17490	2728372206	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2728368901	
ko_K17490	KO:K17490	2850500317	methylmalonyl-CoA carboxyltransferase small subunit	2850497574	
ko_K17490	KO:K17490	2629155418	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2627853834	
ko_K17490	KO:K17490	2541451993	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2541047016	
ko_K17490	KO:K17490	2855961603	biotin carboxyl carrier protein	2855960665	
ko_K17490	KO:K17490	2836837446	methylmalonyl-CoA carboxyltransferase small subunit	2836836789	
ko_K17490	KO:K17490	2524825697	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2524614535	
ko_K17490	KO:K17490	2694058870	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2693429650	
ko_K17490	KO:K17490	2855982192	biotin carboxyl carrier protein	2855980126	
ko_K17490	KO:K17490	2876313879	biotin carboxyl carrier protein	2876311743	
ko_K17490	KO:K17490	2866960685	methylmalonyl-CoA carboxyltransferase small subunit	2866958356	
ko_K17490	KO:K17490	2537868447	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561585	
ko_K17490	KO:K17490	2869090492	biotin carboxyl carrier protein	2869088689	
ko_K17490	KO:K17490	2533057330	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839317	
ko_K17490	KO:K17490	2559730232	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860401	
ko_K17490	KO:K17490	2565593757	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2563367147	
ko_K17490	KO:K17490	2532691317	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839222	
ko_K17490	KO:K17490	2938687061	methylmalonyl-CoA carboxyltransferase small subunit	2938686344	
ko_K17490	KO:K17490	2938692211	methylmalonyl-CoA carboxyltransferase small subunit	2938691023	
ko_K17490	KO:K17490	2961863482	methylmalonyl-CoA carboxyltransferase small subunit	2961862695	
ko_K17490	KO:K17490	2961866388	methylmalonyl-CoA carboxyltransferase small subunit	2961865205	
ko_K17490	KO:K17490	2859557164	biotin carboxyl carrier protein	2859556566	
ko_K17490	KO:K17490	2511689191	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231115	
ko_K17490	KO:K17490	2813622958	methylmalonyl-CoA carboxyltransferase small subunit	2811995256	
ko_K17490	KO:K17490	2752604667	methylmalonyl-CoA carboxyltransferase small subunit	2751185590	
ko_K17490	KO:K17490	2848945944	methylmalonyl-CoA carboxyltransferase small subunit	2848942949	
ko_K17490	KO:K17490	644867936	biotin/lipoyl attachment domain-containing protein	644736371	
ko_K17490	KO:K17490	2696930254	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2695420652	
ko_K17490	KO:K17490	2518852612	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2518645565	
ko_K17490	KO:K17490	2726251090	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2724679289	
ko_K17490	KO:K17490	2512013535	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231212	
ko_K17490	KO:K17490	647362376	methylmalonyl-CoA carboxyltransferase 1.3S subunit (EC 2.1.3.1)	647000296	
ko_K17490	KO:K17490	2532703442	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839225	
ko_K17490	KO:K17490	2889884256	methylmalonyl-CoA carboxyltransferase small subunit	2889882248	
ko_K17490	KO:K17490	2525159775	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2524614613	
ko_K17490	KO:K17490	2723591170	Biotin-requiring enzyme	2721755690	
ko_K17490	KO:K17490	2848941121	methylmalonyl-CoA carboxyltransferase small subunit	2848940657	
ko_K17490	KO:K17490	648330129	methylmalonyl-CoA carboxyltransferase 1.3S subunit	648276634	
ko_K17490	KO:K17490	2511645428	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231099	
ko_K17490	KO:K17490	2874054876	biotin carboxyl carrier protein	2874052745	
ko_K17490	KO:K17490	2562315843	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2561511167	
ko_K17490	KO:K17490	2726248419	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2724679288	
ko_K17490	KO:K17490	2869095455	biotin carboxyl carrier protein	2869093904	
ko_K17490	KO:K17490	2541473045	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2541047023	
ko_K17490	KO:K17490	2871368975	biotin carboxyl carrier protein	2871366901	
ko_K17490	KO:K17490	2745706869	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2744054797	
ko_K17490	KO:K17490	2874036687	biotin carboxyl carrier protein	2874035346	
ko_K17490	KO:K17490	2546819624	methylmalonyl-CoA carboxyltransferase 1.3S subunit (EC 2.1.3.1)	2545824790	
ko_K17490	KO:K17490	2543163896	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2541047477	
ko_K17490	KO:K17490	2511586967	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231083	
ko_K17490	KO:K17490	2668998342	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2667527668	
ko_K17490	KO:K17490	2636955164	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2636415533	
ko_K17490	KO:K17490	2711596815	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2710724142	
ko_K17490	KO:K17490	2719932673	Biotin-requiring enzyme	2718218061	
ko_K17490	KO:K17490	2859567982	methylmalonyl-CoA carboxyltransferase small subunit	2859567418	
ko_K17490	KO:K17490	2537911154	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561596	
ko_K17490	KO:K17490	2535525524	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2534681798	
ko_K17490	KO:K17490	2869745937	biotin carboxyl carrier protein	2869745315	
ko_K17490	KO:K17490	2677514944	oxaloacetate decarboxylase, alpha subunit	2675903328	
ko_K17490	KO:K17490	2883648968	methylmalonyl-CoA carboxyltransferase small subunit	2883648118	
ko_K17490	KO:K17490	2638280260	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2636415853	
ko_K17490	KO:K17490	2511614585	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231091	
ko_K17490	KO:K17490	2817487085	methylmalonyl-CoA carboxyltransferase 1.3S subunit 	2816332297	
ko_K17490	KO:K17490	2529395698	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2529292557	
ko_K17490	KO:K17490	2688033280	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2687453247	
ko_K17490	KO:K17490	2877184858	biotin carboxyl carrier protein	2877184255	
ko_K17490	KO:K17490	2867427100	methylmalonyl-CoA carboxyltransferase small subunit	2867425335	
ko_K17490	KO:K17490	2688684606	Biotin-requiring enzyme	2687453413	
ko_K17490	KO:K17490	2655431367	oxaloacetate decarboxylase, alpha subunit	2654587695	
ko_K17490	KO:K17490	2541405970	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2541047000	
ko_K17490	KO:K17490	2515222703	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2515154014	
ko_K17490	KO:K17490	2871373665	biotin carboxyl carrier protein	2871371811	
ko_K17490	KO:K17490	2655681957	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2654587755	
ko_K17490	KO:K17490	2540185413	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537562210	
ko_K17490	KO:K17490	2753773000	methylmalonyl-CoA carboxyltransferase small subunit	2751185899	
ko_K17490	KO:K17490	2649983085	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2648501457	
ko_K17490	KO:K17490	2850512438	methylmalonyl-CoA carboxyltransferase small subunit	2850511929	
ko_K17490	KO:K17490	2537908536	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561595	
ko_K17490	KO:K17490	2534446751	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839679	
ko_K17490	KO:K17490	2728047720	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2724679781	
ko_K17490	KO:K17490	2628161623	methylmalonyl-CoA carboxyltransferase small subunit	2627853595	
ko_K17490	KO:K17490	2559719957	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2558860397	
ko_K17490	KO:K17490	2665494511	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2663763063	
ko_K17490	KO:K17490	2636675105	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2636415463	
ko_K17490	KO:K17490	2533474751	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839427	
ko_K17490	KO:K17490	2624785496	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2623620526	
ko_K17490	KO:K17490	2732732450	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2731957689	
ko_K17490	KO:K17490	2858977463	biotin carboxyl carrier protein	2858976144	
ko_K17490	KO:K17490	2858978990	biotin carboxyl carrier protein	2858978575	
ko_K17490	KO:K17490	2538223954	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561681	
ko_K17490	KO:K17490	2917716790	biotin carboxyl carrier protein	2917716410	
ko_K17490	KO:K17490	2855974808	biotin carboxyl carrier protein	2855973848	
ko_K17490	KO:K17490	2521588449	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2521172602	
ko_K17490	KO:K17490	2938699263	methylmalonyl-CoA carboxyltransferase small subunit	2938698525	
ko_K17490	KO:K17490	2961881242	methylmalonyl-CoA carboxyltransferase small subunit	2961879757	
ko_K17490	KO:K17490	2961885705	methylmalonyl-CoA carboxyltransferase small subunit	2961884640	
ko_K17490	KO:K17490	2961898007	methylmalonyl-CoA carboxyltransferase small subunit	2961896875	
ko_K17490	KO:K17490	2920216667	methylmalonyl-CoA carboxyltransferase small subunit	2920213499	
ko_K17490	KO:K17490	2888668013	biotin carboxyl carrier protein	2888667245	
ko_K17490	KO:K17490	2866180213	methylmalonyl-CoA carboxyltransferase small subunit	2866179177	
ko_K17490	KO:K17490	2512790597	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2512564058	
ko_K17490	KO:K17490	2649824328	oxaloacetate decarboxylase, alpha subunit	2648501415	
ko_K17490	KO:K17490	2688065026	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2687453256	
ko_K17490	KO:K17490	2847219001	methylmalonyl-CoA carboxyltransferase small subunit	2847216000	
ko_K17490	KO:K17490	2862043975	methylmalonyl-CoA carboxyltransferase small subunit	2862043880	
ko_K17490	KO:K17490	2938695271	methylmalonyl-CoA carboxyltransferase small subunit	2938693623	
ko_K17490	KO:K17490	2968657441	methylmalonyl-CoA carboxyltransferase small subunit	2968657020	
ko_K17490	KO:K17490	651202482	oxaloacetate decarboxylase, alpha subunit	651053019	
ko_K17490	KO:K17490	2537916346	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561598	
ko_K17490	KO:K17490	2869756657	methylmalonyl-CoA carboxyltransferase small subunit	2869755204	
ko_K17490	KO:K17490	2645983518	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2645727559	
ko_K17490	KO:K17490	2719979699	Biotin-requiring enzyme	2718218074	
ko_K17490	KO:K17490	2858995078	biotin carboxyl carrier protein	2858993748	
ko_K17490	KO:K17490	2714942256	 methylmalonyl-CoA carboxyltransferase 1.3S subunit	2713896940	
ko_K17490	KO:K17490	2637862700	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2636415748	
ko_K17490	KO:K17490	643874733	putative acyl-CoA carboxylase, alpha chain	643692019	
ko_K17490	KO:K17490	2867489367	biotin carboxyl carrier protein	2867487146	
ko_K17490	KO:K17490	2844399637	biotin carboxyl carrier protein	2844399035	
ko_K17490	KO:K17490	2533046450	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839313	
ko_K17490	KO:K17490	2813527064	methylmalonyl-CoA carboxyltransferase small subunit	2811995225	
ko_K17490	KO:K17490	2843627913	methylmalonyl-CoA carboxyltransferase small subunit	2843625778	
ko_K17490	KO:K17490	2533061868	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2531839319	
ko_K17490	KO:K17490	2624793201	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2623620529	
ko_K17490	KO:K17490	2620989158	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2619619217	
ko_K17490	KO:K17490	644203619	Acetyl/propionyl-CoA carboxylase, alpha subunit	643886207	
ko_K17490	KO:K17490	2719037259	Biotin-requiring enzyme	2718217849	
ko_K17490	KO:K17490	639775844	biotin/lipoyl attachment domain-containing protein	639633046	
ko_K17490	KO:K17490	651223563	methylmalonyl-CoA carboxyltransferase 1.3S subunit (EC 2.1.3.1)	651053059	
ko_K17490	KO:K17490	2538204632	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561673	
ko_K17490	KO:K17490	2910864145	methylmalonyl-CoA carboxyltransferase small subunit	2910862512	
ko_K17490	KO:K17490	2871370925	biotin carboxyl carrier protein	2871369333	
ko_K17490	KO:K17490	637117955	Putative decarboxylase	637000082	
ko_K17490	KO:K17490	2855977393	biotin carboxyl carrier protein	2855976279	
ko_K17490	KO:K17490	2841531255	biotin carboxyl carrier protein	2841529330	
ko_K17490	KO:K17490	2523479239	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2523231070	
ko_K17490	KO:K17490	2869107077	biotin carboxyl carrier protein	2869106127	
ko_K17490	KO:K17490	2649966776	oxaloacetate decarboxylase, alpha subunit	2648501452	
ko_K17490	KO:K17490	2841831802	methylmalonyl-CoA carboxyltransferase small subunit	2841831313	
ko_K17490	KO:K17490	2573867612	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2571042832	
ko_K17490	KO:K17490	2640688115	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2639762781	
ko_K17490	KO:K17490	2878678310	biotin carboxyl carrier protein	2878677284	
ko_K17490	KO:K17490	2910850196	methylmalonyl-CoA carboxyltransferase small subunit	2910849231	
ko_K17490	KO:K17490	2530218138	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2529292847	
ko_K17490	KO:K17490	2511634485	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2511231095	
ko_K17490	KO:K17490	2874833358	biotin carboxyl carrier protein	2874832760	
ko_K17490	KO:K17490	2538764044	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2537561821	
ko_K17490	KO:K17490	2872060464	biotin carboxyl carrier protein	2872060370	
ko_K17490	KO:K17490	2642123059	methylmalonyl-CoA carboxyltransferase 1.3S subunit	2639763133	
