job	filter	gene_id	description	genome_id
ec_1_1_1_77	EC:1.1.1.77	2527059508	lactaldehyde reductase	2526164709	
ec_1_1_1_77	EC:1.1.1.77	2528837567	lactaldehyde reductase	2528768018	
ec_1_1_1_77	EC:1.1.1.77	2529068096	lactaldehyde reductase	2528768167	
ec_1_1_1_77	EC:1.1.1.77	2527163037	lactaldehyde reductase	2526164739	
ec_1_1_1_77	EC:1.1.1.77	2529697750	lactaldehyde reductase	2529292719	
ec_1_1_1_77	EC:1.1.1.77	2529703260	lactaldehyde reductase	2529292720	
ec_1_1_1_77	EC:1.1.1.77	2529723973	lactaldehyde reductase	2529292724	
ec_1_1_1_77	EC:1.1.1.77	2529768337	lactaldehyde reductase	2529292734	
ec_1_1_1_77	EC:1.1.1.77	2529778978	lactaldehyde reductase	2529292736	
ec_1_1_1_77	EC:1.1.1.77	2530143891	lactaldehyde reductase	2529292829	
ec_1_1_1_77	EC:1.1.1.77	2530369673	lactaldehyde reductase	2529292884	
ec_1_1_1_77	EC:1.1.1.77	2530403561	lactaldehyde reductase	2529292890	
ec_1_1_1_77	EC:1.1.1.77	2530464002	lactaldehyde reductase	2529292907	
ec_1_1_1_77	EC:1.1.1.77	2530707948	lactaldehyde reductase	2529292972	
ec_1_1_1_77	EC:1.1.1.77	2531013057	lactaldehyde reductase	2529293049	
ec_1_1_1_77	EC:1.1.1.77	2531061497	lactaldehyde reductase	2529293062	
ec_1_1_1_77	EC:1.1.1.77	2531077100	lactaldehyde reductase	2529293065	
ec_1_1_1_77	EC:1.1.1.77	2531168734	lactaldehyde reductase	2529293083	
ec_1_1_1_77	EC:1.1.1.77	2531214095	lactaldehyde reductase	2529293098	
ec_1_1_1_77	EC:1.1.1.77	2531601210	lactaldehyde reductase	2529293213	
ec_1_1_1_77	EC:1.1.1.77	2531618973	lactaldehyde reductase	2529293216	
ec_1_1_1_77	EC:1.1.1.77	2531652901	lactaldehyde reductase	2529293223	
ec_1_1_1_77	EC:1.1.1.77	2531706652	lactaldehyde reductase	2529293240	
ec_1_1_1_77	EC:1.1.1.77	2531810164	lactaldehyde reductase	2529293273	
ec_1_1_1_77	EC:1.1.1.77	2531811645	lactaldehyde reductase	2529293274	
ec_1_1_1_77	EC:1.1.1.77	2531880062	lactaldehyde reductase	2531839007	
ec_1_1_1_77	EC:1.1.1.77	2531929145	lactaldehyde reductase	2531839016	
ec_1_1_1_77	EC:1.1.1.77	2531973174	lactaldehyde reductase	2531839027	
ec_1_1_1_77	EC:1.1.1.77	2532152039	lactaldehyde reductase	2531839076	
ec_1_1_1_77	EC:1.1.1.77	2532286721	lactaldehyde reductase	2531839113	
ec_1_1_1_77	EC:1.1.1.77	2532388593	lactaldehyde reductase	2531839143	
ec_1_1_1_77	EC:1.1.1.77	2532400387	lactaldehyde reductase	2531839146	
ec_1_1_1_77	EC:1.1.1.77	2532727991	lactaldehyde reductase	2531839232	
ec_1_1_1_77	EC:1.1.1.77	2533534893	lactaldehyde reductase	2531839440	
ec_1_1_1_77	EC:1.1.1.77	2533005193	lactaldehyde reductase	2531839303	
ec_1_1_1_77	EC:1.1.1.77	2533013464	lactaldehyde reductase	2531839305	
ec_1_1_1_77	EC:1.1.1.77	2533015817	lactaldehyde reductase	2531839306	
ec_1_1_1_77	EC:1.1.1.77	2533275380	lactaldehyde reductase	2531839371	
ec_1_1_1_77	EC:1.1.1.77	2533296810	lactaldehyde reductase	2531839376	
ec_1_1_1_77	EC:1.1.1.77	2533492973	lactaldehyde reductase	2531839432	
ec_1_1_1_77	EC:1.1.1.77	2533585633	lactaldehyde reductase	2531839454	
ec_1_1_1_77	EC:1.1.1.77	2533657870	lactaldehyde reductase	2531839472	
ec_1_1_1_77	EC:1.1.1.77	2533691032	lactaldehyde reductase	2531839479	
ec_1_1_1_77	EC:1.1.1.77	2534217722	lactaldehyde reductase	2531839623	
ec_1_1_1_77	EC:1.1.1.77	2534742876	Iron-containing alcohol dehydrogenase	2534681617	
ec_1_1_1_77	EC:1.1.1.77	2534309233	lactaldehyde reductase	2531839645	
ec_1_1_1_77	EC:1.1.1.77	2533757733	lactaldehyde reductase	2531839494	
ec_1_1_1_77	EC:1.1.1.77	2533768995	lactaldehyde reductase	2531839496	
ec_1_1_1_77	EC:1.1.1.77	2533883521	lactaldehyde reductase	2531839531	
ec_1_1_1_77	EC:1.1.1.77	2533928193	lactaldehyde reductase	2531839542	
ec_1_1_1_77	EC:1.1.1.77	2534081176	lactaldehyde reductase	2531839582	
ec_1_1_1_77	EC:1.1.1.77	2534091305	lactaldehyde reductase	2531839584	
ec_1_1_1_77	EC:1.1.1.77	2534257243	lactaldehyde reductase	2531839631	
ec_1_1_1_77	EC:1.1.1.77	2534393059	lactaldehyde reductase	2531839665	
ec_1_1_1_77	EC:1.1.1.77	2534404225	lactaldehyde reductase	2531839667	
ec_1_1_1_77	EC:1.1.1.77	2534409550	lactaldehyde reductase	2531839668	
ec_1_1_1_77	EC:1.1.1.77	2534438400	lactaldehyde reductase	2531839676	
ec_1_1_1_77	EC:1.1.1.77	2534744206	lactaldehyde reductase	2534681618	
ec_1_1_1_77	EC:1.1.1.77	2534760236	lactaldehyde reductase	2534681621	
ec_1_1_1_77	EC:1.1.1.77	2534883503	lactaldehyde reductase	2534681652	
ec_1_1_1_77	EC:1.1.1.77	2534889297	lactaldehyde reductase	2534681653	
ec_1_1_1_77	EC:1.1.1.77	2534910973	lactaldehyde reductase	2534681657	
ec_1_1_1_77	EC:1.1.1.77	2534915971	lactaldehyde reductase	2534681658	
ec_1_1_1_77	EC:1.1.1.77	2534948401	lactaldehyde reductase	2534681664	
ec_1_1_1_77	EC:1.1.1.77	2535166652	lactaldehyde reductase	2534681713	
ec_1_1_1_77	EC:1.1.1.77	2535260960	lactaldehyde reductase	2534681737	
ec_1_1_1_77	EC:1.1.1.77	2536110974	lactaldehyde reductase	2534681954	
ec_1_1_1_77	EC:1.1.1.77	2535467477	lactaldehyde reductase	2534681782	
ec_1_1_1_77	EC:1.1.1.77	2535633017	lactaldehyde reductase	2534681834	
ec_1_1_1_77	EC:1.1.1.77	2535893170	lactaldehyde reductase	2534681899	
ec_1_1_1_77	EC:1.1.1.77	2535944777	lactaldehyde reductase	2534681912	
ec_1_1_1_77	EC:1.1.1.77	2536037131	lactaldehyde reductase	2534681938	
ec_1_1_1_77	EC:1.1.1.77	2536321814	lactaldehyde reductase	2534682016	
ec_1_1_1_77	EC:1.1.1.77	2536527223	lactaldehyde reductase	2534682082	
ec_1_1_1_77	EC:1.1.1.77	2536552042	lactaldehyde reductase	2534682090	
ec_1_1_1_77	EC:1.1.1.77	2536573137	lactaldehyde reductase	2534682094	
ec_1_1_1_77	EC:1.1.1.77	2536622551	lactaldehyde reductase	2534682109	
ec_1_1_1_77	EC:1.1.1.77	2536774637	lactaldehyde reductase	2534682158	
ec_1_1_1_77	EC:1.1.1.77	2536867837	lactaldehyde reductase	2534682176	
ec_1_1_1_77	EC:1.1.1.77	2536943603	lactaldehyde reductase	2534682203	
ec_1_1_1_77	EC:1.1.1.77	2537047276	lactaldehyde reductase	2534682228	
ec_1_1_1_77	EC:1.1.1.77	2537070357	lactaldehyde reductase	2534682232	
ec_1_1_1_77	EC:1.1.1.77	2537076397	lactaldehyde reductase	2534682233	
ec_1_1_1_77	EC:1.1.1.77	2537088280	lactaldehyde reductase	2534682235	
ec_1_1_1_77	EC:1.1.1.77	2537140186	lactaldehyde reductase	2534682252	
ec_1_1_1_77	EC:1.1.1.77	2537170050	lactaldehyde reductase	2534682258	
ec_1_1_1_77	EC:1.1.1.77	2537302834	lactaldehyde reductase	2534682299	
ec_1_1_1_77	EC:1.1.1.77	2537590730	lactaldehyde reductase	2537561507	
ec_1_1_1_77	EC:1.1.1.77	2537643019	lactaldehyde reductase	2537561517	
ec_1_1_1_77	EC:1.1.1.77	2537777841	lactaldehyde reductase	2537561558	
ec_1_1_1_77	EC:1.1.1.77	2537795617	lactaldehyde reductase	2537561562	
ec_1_1_1_77	EC:1.1.1.77	2538001739	lactaldehyde reductase	2537561622	
ec_1_1_1_77	EC:1.1.1.77	2538082924	lactaldehyde reductase	2537561642	
ec_1_1_1_77	EC:1.1.1.77	2538235490	lactaldehyde reductase	2537561684	
ec_1_1_1_77	EC:1.1.1.77	2538251945	lactaldehyde reductase	2537561687	
ec_1_1_1_77	EC:1.1.1.77	2538277854	lactaldehyde reductase	2537561692	
ec_1_1_1_77	EC:1.1.1.77	2538349895	lactaldehyde reductase	2537561711	
ec_1_1_1_77	EC:1.1.1.77	2538492994	lactaldehyde reductase	2537561748	
ec_1_1_1_77	EC:1.1.1.77	2538604132	lactaldehyde reductase	2537561782	
ec_1_1_1_77	EC:1.1.1.77	2539007205	lactaldehyde reductase	2537561875	
ec_1_1_1_77	EC:1.1.1.77	2538782779	lactaldehyde reductase	2537561825	
ec_1_1_1_77	EC:1.1.1.77	2539242056	lactaldehyde reductase	2537561943	
ec_1_1_1_77	EC:1.1.1.77	2539256693	lactaldehyde reductase	2537561946	
ec_1_1_1_77	EC:1.1.1.77	2539288812	lactaldehyde reductase	2537561959	
ec_1_1_1_77	EC:1.1.1.77	2539410493	lactaldehyde reductase	2537561992	
ec_1_1_1_77	EC:1.1.1.77	2539557956	lactaldehyde reductase	2537562025	
ec_1_1_1_77	EC:1.1.1.77	2539952410	lactaldehyde reductase	2537562152	
ec_1_1_1_77	EC:1.1.1.77	2539994442	lactaldehyde reductase	2537562161	
ec_1_1_1_77	EC:1.1.1.77	2540019117	lactaldehyde reductase	2537562167	
ec_1_1_1_77	EC:1.1.1.77	2540033045	lactaldehyde reductase	2537562170	
ec_1_1_1_77	EC:1.1.1.77	2540142940	lactaldehyde reductase	2537562197	
ec_1_1_1_77	EC:1.1.1.77	2540384050	lactaldehyde reductase	2540341016	
ec_1_1_1_77	EC:1.1.1.77	2541584879	lactaldehyde reductase	2541047050	
ec_1_1_1_77	EC:1.1.1.77	2541698098	lactaldehyde reductase	2541047070	
ec_1_1_1_77	EC:1.1.1.77	2541373181	lactaldehyde reductase	2541046992	
ec_1_1_1_77	EC:1.1.1.77	2541597892	lactaldehyde reductase	2541047052	
ec_1_1_1_77	EC:1.1.1.77	2541743373	lactaldehyde reductase	2541047078	
ec_1_1_1_77	EC:1.1.1.77	2541928862	lactaldehyde reductase	2541047122	
ec_1_1_1_77	EC:1.1.1.77	2542067766	lactaldehyde reductase	2541047167	
ec_1_1_1_77	EC:1.1.1.77	2542095541	lactaldehyde reductase	2541047172	
ec_1_1_1_77	EC:1.1.1.77	2543054542	lactaldehyde reductase	2541047444	
ec_1_1_1_77	EC:1.1.1.77	2543067826	lactaldehyde reductase	2541047449	
ec_1_1_1_77	EC:1.1.1.77	2543123905	lactaldehyde reductase	2541047468	
ec_1_1_1_77	EC:1.1.1.77	2543137138	lactaldehyde reductase	2541047471	
ec_1_1_1_77	EC:1.1.1.77	2543459029	lactaldehyde reductase	2541047560	
ec_1_1_1_77	EC:1.1.1.77	2543465331	lactaldehyde reductase	2541047564	
ec_1_1_1_77	EC:1.1.1.77	2543494081	lactaldehyde reductase	2541047578	
ec_1_1_1_77	EC:1.1.1.77	2543505199	lactaldehyde reductase	2541047582	
ec_1_1_1_77	EC:1.1.1.77	2543531634	lactaldehyde reductase	2541047590	
ec_1_1_1_77	EC:1.1.1.77	2543631185	lactaldehyde reductase	2541047612	
ec_1_1_1_77	EC:1.1.1.77	2543654110	lactaldehyde reductase	2541047617	
ec_1_1_1_77	EC:1.1.1.77	2543679183	lactaldehyde reductase	2541047623	
ec_1_1_1_77	EC:1.1.1.77	2543803605	lactaldehyde reductase	2541047650	
ec_1_1_1_77	EC:1.1.1.77	2543726970	lactaldehyde reductase	2541047633	
ec_1_1_1_77	EC:1.1.1.77	2543741308	lactaldehyde reductase	2541047636	
ec_1_1_1_77	EC:1.1.1.77	2543752295	lactaldehyde reductase	2541047639	
ec_1_1_1_77	EC:1.1.1.77	2543770444	lactaldehyde reductase	2541047643	
ec_1_1_1_77	EC:1.1.1.77	2543873493	Iron-containing alcohol dehydrogenase	2541047665	
ec_1_1_1_77	EC:1.1.1.77	2543920639	lactaldehyde reductase	2541047675	
ec_1_1_1_77	EC:1.1.1.77	2543932455	lactaldehyde reductase	2541047678	
ec_1_1_1_77	EC:1.1.1.77	2543964994	lactaldehyde reductase	2541047684	
ec_1_1_1_77	EC:1.1.1.77	2543972297	lactaldehyde reductase	2541047686	
ec_1_1_1_77	EC:1.1.1.77	2544028955	lactaldehyde reductase	2541047697	
ec_1_1_1_77	EC:1.1.1.77	2544054256	lactaldehyde reductase	2541047702	
ec_1_1_1_77	EC:1.1.1.77	2544068783	lactaldehyde reductase	2541047705	
ec_1_1_1_77	EC:1.1.1.77	2544088493	lactaldehyde reductase	2541047709	
ec_1_1_1_77	EC:1.1.1.77	2544178654	lactaldehyde reductase	2541047727	
ec_1_1_1_77	EC:1.1.1.77	2544214318	lactaldehyde reductase	2541047734	
ec_1_1_1_77	EC:1.1.1.77	2544305020	lactaldehyde reductase	2541047752	
ec_1_1_1_77	EC:1.1.1.77	2544378214	lactaldehyde reductase	2541047767	
ec_1_1_1_77	EC:1.1.1.77	2544385048	lactaldehyde reductase	2541047768	
ec_1_1_1_77	EC:1.1.1.77	2544424990	lactaldehyde reductase	2541047776	
ec_1_1_1_77	EC:1.1.1.77	2544455227	lactaldehyde reductase	2541047782	
ec_1_1_1_77	EC:1.1.1.77	2544458615	lactaldehyde reductase	2541047783	
ec_1_1_1_77	EC:1.1.1.77	2544465370	lactaldehyde reductase	2541047784	
ec_1_1_1_77	EC:1.1.1.77	2544474957	lactaldehyde reductase	2541047786	
ec_1_1_1_77	EC:1.1.1.77	2544509879	lactaldehyde reductase	2541047793	
ec_1_1_1_77	EC:1.1.1.77	2544524392	lactaldehyde reductase	2541047796	
ec_1_1_1_77	EC:1.1.1.77	2544549894	lactaldehyde reductase	2541047801	
ec_1_1_1_77	EC:1.1.1.77	2544579595	lactaldehyde reductase	2541047807	
ec_1_1_1_77	EC:1.1.1.77	2544638637	lactaldehyde reductase	2541047819	
ec_1_1_1_77	EC:1.1.1.77	2544668498	lactaldehyde reductase	2541047825	
ec_1_1_1_77	EC:1.1.1.77	2544708487	lactaldehyde reductase	2541047833	
ec_1_1_1_77	EC:1.1.1.77	2544727082	lactaldehyde reductase	2541047837	
ec_1_1_1_77	EC:1.1.1.77	2544793015	lactaldehyde reductase	2541047850	
ec_1_1_1_77	EC:1.1.1.77	2544851675	lactaldehyde reductase	2541047862	
ec_1_1_1_77	EC:1.1.1.77	2544871163	lactaldehyde reductase	2541047866	
ec_1_1_1_77	EC:1.1.1.77	2545481413	lactaldehyde reductase	2541047989	
ec_1_1_1_77	EC:1.1.1.77	2545061457	lactaldehyde reductase	2541047905	
ec_1_1_1_77	EC:1.1.1.77	2545078390	lactaldehyde reductase	2541047909	
ec_1_1_1_77	EC:1.1.1.77	2545095717	lactaldehyde reductase	2541047912	
ec_1_1_1_77	EC:1.1.1.77	2545145275	lactaldehyde reductase	2541047922	
ec_1_1_1_77	EC:1.1.1.77	2545155233	lactaldehyde reductase	2541047924	
ec_1_1_1_77	EC:1.1.1.77	2545174880	lactaldehyde reductase	2541047928	
ec_1_1_1_77	EC:1.1.1.77	2545404691	lactaldehyde reductase	2541047976	
ec_1_1_1_77	EC:1.1.1.77	2545229553	lactaldehyde reductase	2541047939	
ec_1_1_1_77	EC:1.1.1.77	2545248763	lactaldehyde reductase	2541047943	
ec_1_1_1_77	EC:1.1.1.77	2545268437	lactaldehyde reductase	2541047947	
ec_1_1_1_77	EC:1.1.1.77	2545307328	lactaldehyde reductase	2541047955	
ec_1_1_1_77	EC:1.1.1.77	2545312148	lactaldehyde reductase	2541047956	
ec_1_1_1_77	EC:1.1.1.77	2545356001	lactaldehyde reductase	2541047965	
ec_1_1_1_77	EC:1.1.1.77	2545370746	lactaldehyde reductase	2541047968	
ec_1_1_1_77	EC:1.1.1.77	2545514912	lactaldehyde reductase	2541047998	
ec_1_1_1_77	EC:1.1.1.77	2545520488	lactaldehyde reductase	2541047999	
ec_1_1_1_77	EC:1.1.1.77	2545877992	lactaldehyde reductase	2545824516	
ec_1_1_1_77	EC:1.1.1.77	2546094290	lactaldehyde reductase	2545824564	
ec_1_1_1_77	EC:1.1.1.77	2546284273	lactaldehyde reductase	2545824652	
ec_1_1_1_77	EC:1.1.1.77	2546383729	lactaldehyde reductase	2545824681	
ec_1_1_1_77	EC:1.1.1.77	2546516934	lactaldehyde reductase	2545824712	
ec_1_1_1_77	EC:1.1.1.77	2546532483	lactaldehyde reductase	2545824715	
ec_1_1_1_77	EC:1.1.1.77	2546635755	lactaldehyde reductase	2545824741	
ec_1_1_1_77	EC:1.1.1.77	2546789958	lactaldehyde reductase	2545824781	
ec_1_1_1_77	EC:1.1.1.77	2547586321	lactaldehyde reductase	2547132152	
ec_1_1_1_77	EC:1.1.1.77	2547850980	lactaldehyde reductase	2547132215	
ec_1_1_1_77	EC:1.1.1.77	2547854001	lactaldehyde reductase	2547132216	
ec_1_1_1_77	EC:1.1.1.77	2547858621	lactaldehyde reductase	2547132217	
ec_1_1_1_77	EC:1.1.1.77	2548011385	lactaldehyde reductase	2547132254	
ec_1_1_1_77	EC:1.1.1.77	2548109478	lactaldehyde reductase	2547132276	
ec_1_1_1_77	EC:1.1.1.77	2548129347	lactaldehyde reductase	2547132280	
ec_1_1_1_77	EC:1.1.1.77	2548656579	lactaldehyde reductase	2547132417	
ec_1_1_1_77	EC:1.1.1.77	2548661939	lactaldehyde reductase	2547132418	
ec_1_1_1_77	EC:1.1.1.77	2548799668	lactaldehyde reductase	2547132488	
ec_1_1_1_77	EC:1.1.1.77	2548946408	lactaldehyde reductase	2548876519	
ec_1_1_1_77	EC:1.1.1.77	2549450822	lactaldehyde reductase	2548876698	
ec_1_1_1_77	EC:1.1.1.77	2549457712	lactaldehyde reductase	2548876699	
ec_1_1_1_77	EC:1.1.1.77	2549471602	lactaldehyde reductase	2548876701	
ec_1_1_1_77	EC:1.1.1.77	2549480787	lactaldehyde reductase	2548876703	
ec_1_1_1_77	EC:1.1.1.77	2550097860	lactaldehyde reductase	2548876847	
ec_1_1_1_77	EC:1.1.1.77	2550153910	lactaldehyde reductase	2548876859	
ec_1_1_1_77	EC:1.1.1.77	2550207035	lactaldehyde reductase	2548876869	
ec_1_1_1_77	EC:1.1.1.77	2550454370	lactaldehyde reductase	2548876946	
ec_1_1_1_77	EC:1.1.1.77	2550483112	lactaldehyde reductase	2548876952	
ec_1_1_1_77	EC:1.1.1.77	2550511871	lactaldehyde reductase	2548876958	
ec_1_1_1_77	EC:1.1.1.77	2550533877	lactaldehyde reductase	2548876962	
ec_1_1_1_77	EC:1.1.1.77	2550766187	lactaldehyde reductase	2548877008	
ec_1_1_1_77	EC:1.1.1.77	2550782271	lactaldehyde reductase	2548877011	
ec_1_1_1_77	EC:1.1.1.77	2550838711	lactaldehyde reductase	2548877025	
ec_1_1_1_77	EC:1.1.1.77	2550854157	lactaldehyde reductase	2548877029	
ec_1_1_1_77	EC:1.1.1.77	2552661309	lactaldehyde reductase	2551306329	
ec_1_1_1_77	EC:1.1.1.77	2551288488	lactaldehyde reductase	2548877167	
ec_1_1_1_77	EC:1.1.1.77	2555821338	lactaldehyde reductase	2554235385	
ec_1_1_1_77	EC:1.1.1.77	2554801438	lactaldehyde reductase	2554235130	
ec_1_1_1_77	EC:1.1.1.77	2555813025	lactaldehyde reductase	2554235380	
ec_1_1_1_77	EC:1.1.1.77	2555844988	lactaldehyde reductase	2554235392	
ec_1_1_1_77	EC:1.1.1.77	2555925617	lactaldehyde reductase	2554235419	
ec_1_1_1_77	EC:1.1.1.77	2558740557	lactaldehyde reductase	2558309121	
ec_1_1_1_77	EC:1.1.1.77	2558974177	lactaldehyde reductase	2558860134	
ec_1_1_1_77	EC:1.1.1.77	2559060840	lactaldehyde reductase	2558860170	
ec_1_1_1_77	EC:1.1.1.77	2559166603	lactaldehyde reductase	2558860212	
ec_1_1_1_77	EC:1.1.1.77	2559192329	lactaldehyde reductase	2558860218	
ec_1_1_1_77	EC:1.1.1.77	2559447193	lactaldehyde reductase	2558860287	
ec_1_1_1_77	EC:1.1.1.77	2559619195	lactaldehyde reductase	2558860359	
ec_1_1_1_77	EC:1.1.1.77	2559821563	lactaldehyde reductase	2558860432	
ec_1_1_1_77	EC:1.1.1.77	2559804826	lactaldehyde reductase	2558860429	
