job	filter	gene_id	description	genome_id
ko_K13920_pduE	KO:K13920	2901733319	propanediol dehydratase small subunit	2901732298	
ko_K13920_pduE	KO:K13920	2721203537	 propanediol dehydratase, small subunit	2718218374	
ko_K13920_pduE	KO:K13920	2544372908	propanediol dehydratase, small subunit	2541047766	
ko_K13920_pduE	KO:K13920	2868638247	propanediol dehydratase small subunit	2868637949	
ko_K13920_pduE	KO:K13920	2736854684	 propanediol dehydratase, small subunit	2734482577	
ko_K13920_pduE	KO:K13920	2869231670	propanediol dehydratase small subunit	2869227690	
ko_K13920_pduE	KO:K13920	2550087419	propanediol dehydratase small subunit	2548876843	
ko_K13920_pduE	KO:K13920	2747685478	 propanediol dehydratase small subunit	2744055259	
ko_K13920_pduE	KO:K13920	2742554226	 propanediol dehydratase small subunit	2740892222	
ko_K13920_pduE	KO:K13920	2887283365	propanediol dehydratase small subunit	2887281495	
ko_K13920_pduE	KO:K13920	2637509170	 propanediol dehydratase, small subunit	2636415670	
ko_K13920_pduE	KO:K13920	2701723155	 propanediol dehydratase, small subunit	2700989209	
ko_K13920_pduE	KO:K13920	2663119955	 propanediol dehydratase, small subunit	2660238620	
ko_K13920_pduE	KO:K13920	2610452772	propanediol dehydratase, small subunit	2609459890	
ko_K13920_pduE	KO:K13920	2554435465	propanediol dehydratase small subunit	2554235040	
ko_K13920_pduE	KO:K13920	2878529301	propanediol dehydratase small subunit	2878528002	
ko_K13920_pduE	KO:K13920	2915816702	propanediol dehydratase small subunit	2915815867	
ko_K13920_pduE	KO:K13920	2791879478	propanediol dehydratase small subunit 	2791354894	
ko_K13920_pduE	KO:K13920	2567241357	propanediol dehydratase, small subunit	2565956817	
ko_K13920_pduE	KO:K13920	2555681637	propanediol dehydratase, small subunit	2554235343	
ko_K13920_pduE	KO:K13920	2548956095	Propanediol dehydratase, small subunit	2548876521	
ko_K13920_pduE	KO:K13920	2851000062	propanediol dehydratase small subunit	2850998136	
ko_K13920_pduE	KO:K13920	2918316757	propanediol dehydratase small subunit	2918313847	
ko_K13920_pduE	KO:K13920	2898646079	propanediol dehydratase small subunit	2898641616	
ko_K13920_pduE	KO:K13920	2697249219	 propanediol dehydratase, small subunit	2695420732	
ko_K13920_pduE	KO:K13920	2736743486	 propanediol dehydratase, small subunit	2734482555	
ko_K13920_pduE	KO:K13920	2651601165	 propanediol dehydratase, small subunit	2648501867	
ko_K13920_pduE	KO:K13920	2538082703	propanediol dehydratase, small subunit	2537561642	
ko_K13920_pduE	KO:K13920	2511850109	propanediol dehydratase, small subunit	2511231164	
ko_K13920_pduE	KO:K13920	2555675171	propanediol dehydratase, small subunit	2554235342	
ko_K13920_pduE	KO:K13920	2678082443	 propanediol dehydratase, small subunit	2675903469	
ko_K13920_pduE	KO:K13920	2583959928	propanediol dehydratase, small subunit	2582580926	
ko_K13920_pduE	KO:K13920	2550756240	propanediol dehydratase, small subunit	2548877006	
ko_K13920_pduE	KO:K13920	2573586622	propanediol dehydratase, small subunit	2571042750	
ko_K13920_pduE	KO:K13920	2606246089	propanediol dehydratase, small subunit	2606217105	
ko_K13920_pduE	KO:K13920	2746915328	 propanediol dehydratase small subunit	2744055098	
ko_K13920_pduE	KO:K13920	2704482051	 propanediol dehydratase, small subunit	2703718794	
ko_K13920_pduE	KO:K13920	2696915594	 propanediol dehydratase, small subunit	2695420649	
ko_K13920_pduE	KO:K13920	2726265436	 propanediol dehydratase, small subunit	2724679294	
ko_K13920_pduE	KO:K13920	2673620184	 propanediol dehydratase, small subunit	2671180646	
ko_K13920_pduE	KO:K13920	2906170773	propanediol dehydratase small subunit	2906166205	
ko_K13920_pduE	KO:K13920	2588812848	propanediol dehydratase, small subunit	2588253810	
ko_K13920_pduE	KO:K13920	2665588952	 propanediol dehydratase, small subunit	2663763087	
ko_K13920_pduE	KO:K13920	2715768753	 propanediol dehydratase, small subunit	2713897151	
ko_K13920_pduE	KO:K13920	2665991371	 propanediol dehydratase, small subunit	2663763183	
ko_K13920_pduE	KO:K13920	2751521250	 propanediol dehydratase small subunit	2751185269	
ko_K13920_pduE	KO:K13920	2612473267	propanediol dehydratase small subunit	2609460330	
ko_K13920_pduE	KO:K13920	2841245770	propanediol dehydratase small subunit	2841244012	
ko_K13920_pduE	KO:K13920	2673918017	 propanediol dehydratase, small subunit	2671180718	
ko_K13920_pduE	KO:K13920	2749382904	 propanediol dehydratase small subunit	2747842812	
ko_K13920_pduE	KO:K13920	2804583149	propanediol dehydratase small subunit 	2802429225	
ko_K13920_pduE	KO:K13920	2751502775	 propanediol dehydratase small subunit	2751185266	
ko_K13920_pduE	KO:K13920	2876537165	propanediol dehydratase small subunit	2876533790	
ko_K13920_pduE	KO:K13920	2562915675	propanediol dehydratase, small subunit	2562617076	
ko_K13920_pduE	KO:K13920	2544894787	propanediol dehydratase, small subunit	2541047871	
ko_K13920_pduE	KO:K13920	2751912572	 propanediol dehydratase small subunit	2751185349	
ko_K13920_pduE	KO:K13920	2707952759	 propanediol dehydratase, small subunit	2706794682	
ko_K13920_pduE	KO:K13920	2648774969	 propanediol dehydratase, small subunit	2648501163	
ko_K13920_pduE	KO:K13920	2778318078	propanediol dehydratase small subunit	2778260928	
ko_K13920_pduE	KO:K13920	2598586354	propanediol dehydratase small subunit	2597490168	
ko_K13920_pduE	KO:K13920	2659470916	 propanediol dehydratase, small subunit	2657245559	
ko_K13920_pduE	KO:K13920	2723324433	 propanediol dehydratase, small subunit	2721755628	
ko_K13920_pduE	KO:K13920	2793891067	propanediol dehydratase small subunit 	2791355393	
ko_K13920_pduE	KO:K13920	2662987229	 propanediol dehydratase, small subunit	2660238588	
ko_K13920_pduE	KO:K13920	2736652396	 propanediol dehydratase, small subunit	2734482536	
ko_K13920_pduE	KO:K13920	2603872047	propanediol dehydratase, small subunit	2602042110	
ko_K13920_pduE	KO:K13920	2686932106	 propanediol dehydratase, small subunit	2684623137	
ko_K13920_pduE	KO:K13920	2753266495	propanediol dehydratase small subunit	2751185782	
ko_K13920_pduE	KO:K13920	2750523877	 propanediol dehydratase small subunit	2747843051	
ko_K13920_pduE	KO:K13920	2925471707	propanediol dehydratase small subunit	2925468653	
ko_K13920_pduE	KO:K13920	2925873990	propanediol dehydratase small subunit	2925871847	
ko_K13920_pduE	KO:K13920	2912049145	propanediol dehydratase small subunit	2912045955	
ko_K13920_pduE	KO:K13920	2669032626	 propanediol dehydratase, small subunit	2667527678	
ko_K13920_pduE	KO:K13920	2543156009	propanediol dehydratase, small subunit	2541047475	
ko_K13920_pduE	KO:K13920	2930938460	propanediol dehydratase small subunit	2930936637	
ko_K13920_pduE	KO:K13920	2655636487	 propanediol dehydratase, small subunit	2654587744	
ko_K13920_pduE	KO:K13920	2629285669	propanediol dehydratase, small subunit	2627853865	
ko_K13920_pduE	KO:K13920	2909188685	propanediol dehydratase small subunit	2909186831	
ko_K13920_pduE	KO:K13920	2722938780	 propanediol dehydratase, small subunit	2721755535	
ko_K13920_pduE	KO:K13920	2520282171	propanediol dehydratase, small subunit	2519899599	
ko_K13920_pduE	KO:K13920	2902867349	propanediol dehydratase small subunit	2902863425	
ko_K13920_pduE	KO:K13920	2686420140	propanediol dehydratase small subunit	2684623010	
ko_K13920_pduE	KO:K13920	2870456299	propanediol dehydratase small subunit	2870454518	
ko_K13920_pduE	KO:K13920	2664751171	 propanediol dehydratase, small subunit	2663762872	
ko_K13920_pduE	KO:K13920	2751569999	 propanediol dehydratase small subunit	2751185280	
ko_K13920_pduE	KO:K13920	2529797467	propanediol dehydratase, small subunit	2529292740	
ko_K13920_pduE	KO:K13920	2907818972	propanediol dehydratase small subunit	2907813880	
ko_K13920_pduE	KO:K13920	651721920	putative diol dehydratase small subunit	651716797	
ko_K13920_pduE	KO:K13920	2636545647	 propanediol dehydratase, small subunit	2636415429	
ko_K13920_pduE	KO:K13920	2722781354	 propanediol dehydratase, small subunit	2721755499	
ko_K13920_pduE	KO:K13920	2518050067	propanediol dehydratase, small subunit	2517572180	
ko_K13920_pduE	KO:K13920	2699117041	 propanediol dehydratase, small subunit	2698536442	
ko_K13920_pduE	KO:K13920	2716223562	 propanediol dehydratase, small subunit	2713897247	
ko_K13920_pduE	KO:K13920	2580872789	propanediol dehydratase, small subunit	2579778758	
ko_K13920_pduE	KO:K13920	2874302664	propanediol dehydratase small subunit	2874299188	
ko_K13920_pduE	KO:K13920	2534260628	propanediol dehydratase, small subunit	2531839632	
ko_K13920_pduE	KO:K13920	2779458418	propanediol dehydratase small subunit 	2778261253	
ko_K13920_pduE	KO:K13920	2697801287	 propanediol dehydratase, small subunit	2695420862	
ko_K13920_pduE	KO:K13920	2750968330	 propanediol dehydratase small subunit	2747843143	
ko_K13920_pduE	KO:K13920	2748636940	 propanediol dehydratase small subunit	2747842657	
ko_K13920_pduE	KO:K13920	2541624749	propanediol dehydratase, small subunit	2541047057	
ko_K13920_pduE	KO:K13920	2691852109	 propanediol dehydratase, small subunit	2690316002	
ko_K13920_pduE	KO:K13920	2742755554	 propanediol dehydratase small subunit	2740892269	
ko_K13920_pduE	KO:K13920	2647874943	 propanediol dehydratase, small subunit	2645727998	
ko_K13920_pduE	KO:K13920	2721190017	 propanediol dehydratase, small subunit	2718218371	
ko_K13920_pduE	KO:K13920	651335475	propanediol dehydratase small subunit	651324049	
ko_K13920_pduE	KO:K13920	2564259026	propanediol dehydratase, small subunit	2563366836	
ko_K13920_pduE	KO:K13920	2910693521	propanediol dehydratase small subunit	2910693379	
ko_K13920_pduE	KO:K13920	2601285675	propanediol dehydratase, small subunit	2600255194	
ko_K13920_pduE	KO:K13920	2539119709	propanediol dehydratase, small subunit	2537561907	
ko_K13920_pduE	KO:K13920	2881412364	propanediol dehydratase small subunit	2881410900	
ko_K13920_pduE	KO:K13920	2752095314	 propanediol dehydratase small subunit	2751185387	
ko_K13920_pduE	KO:K13920	2922873909	propanediol dehydratase small subunit	2922872894	
ko_K13920_pduE	KO:K13920	2897378682	propanediol dehydratase small subunit	2897375277	
ko_K13920_pduE	KO:K13920	2698640424	 propanediol dehydratase, small subunit	2698536325	
ko_K13920_pduE	KO:K13920	2749492869	 propanediol dehydratase small subunit	2747842835	
ko_K13920_pduE	KO:K13920	2726517235	 propanediol dehydratase, small subunit	2724679357	
ko_K13920_pduE	KO:K13920	2721052103	 propanediol dehydratase, small subunit	2718218340	
ko_K13920_pduE	KO:K13920	2720338989	 propanediol dehydratase, small subunit	2718218158	
ko_K13920_pduE	KO:K13920	2721070128	 propanediol dehydratase, small subunit	2718218344	
ko_K13920_pduE	KO:K13920	2683609422	 propanediol dehydratase, small subunit	2681813274	
ko_K13920_pduE	KO:K13920	2518775867	propanediol dehydratase small subunit	2518645537	
ko_K13920_pduE	KO:K13920	2698666443	 propanediol dehydratase, small subunit	2698536334	
ko_K13920_pduE	KO:K13920	2721340550	 propanediol dehydratase, small subunit	2718218407	
ko_K13920_pduE	KO:K13920	2672045898	propanediol dehydratase small subunit	2671180263	
ko_K13920_pduE	KO:K13920	2750917967	 propanediol dehydratase small subunit	2747843133	
ko_K13920_pduE	KO:K13920	2873763150	propanediol dehydratase small subunit	2873762654	
ko_K13920_pduE	KO:K13920	2686871159	 propanediol dehydratase, small subunit	2684623121	
ko_K13920_pduE	KO:K13920	2692521576	 propanediol dehydratase, small subunit	2690316166	
ko_K13920_pduE	KO:K13920	2585944193	propanediol dehydratase, small subunit	2585427619	
ko_K13920_pduE	KO:K13920	2580165123	propanediol dehydratase, small subunit	2579778593	
ko_K13920_pduE	KO:K13920	639706001	propanediol dehydratase, small subunit (EC 4.2.1.28)	639633035	
