job	filter	gene_id	description	genome_id
ko_K01699_pduC	KO:K01699	2611786469	propanediol dehydratase, large subunit	2609460173	
ko_K01699_pduC	KO:K01699	2505213504	propanediol dehydratase large subunit	2505119024	
ko_K01699_pduC	KO:K01699	2897245599	propanediol dehydratase large subunit	2897245179	
ko_K01699_pduC	KO:K01699	2751994066	 propanediol dehydratase large subunit	2751185366	
ko_K01699_pduC	KO:K01699	2612471453	propanediol dehydratase large subunit	2609460330	
ko_K01699_pduC	KO:K01699	2670155151	 propanediol dehydratase, large subunit	2667527951	
ko_K01699_pduC	KO:K01699	2748508002	 propanediol dehydratase large subunit	2747842630	
ko_K01699_pduC	KO:K01699	2778318079	propanediol dehydratase large subunit	2778260928	
ko_K01699_pduC	KO:K01699	2719314081	 propanediol dehydratase, large subunit	2718217913	
ko_K01699_pduC	KO:K01699	2870470774	propanediol dehydratase large subunit	2870469529	
ko_K01699_pduC	KO:K01699	2672013234	 propanediol dehydratase, large subunit	2671180255	
ko_K01699_pduC	KO:K01699	2540210801	propanediol dehydratase, large subunit	2537562216	
ko_K01699_pduC	KO:K01699	2748312278	 propanediol dehydratase large subunit	2747842589	
ko_K01699_pduC	KO:K01699	2747413329	 propanediol dehydratase large subunit	2744055202	
ko_K01699_pduC	KO:K01699	2810525544	propanediol dehydratase large subunit	2808606745	
ko_K01699_pduC	KO:K01699	2718743561	 propanediol dehydratase, large subunit	2718217760	
ko_K01699_pduC	KO:K01699	2684781724	 propanediol dehydratase, large subunit	2684622543	
ko_K01699_pduC	KO:K01699	2750571302	 propanediol dehydratase large subunit	2747843061	
ko_K01699_pduC	KO:K01699	2657539958	 propanediol dehydratase, large subunit	2657244962	
ko_K01699_pduC	KO:K01699	2676408296	 propanediol dehydratase, large subunit	2675903046	
ko_K01699_pduC	KO:K01699	2778958455	propanediol dehydratase large subunit 	2778261127	
ko_K01699_pduC	KO:K01699	2751502777	 propanediol dehydratase large subunit	2751185266	
ko_K01699_pduC	KO:K01699	2631829657	 propanediol dehydratase, large subunit	2630968445	
ko_K01699_pduC	KO:K01699	2748721993	 propanediol dehydratase large subunit	2747842675	
ko_K01699_pduC	KO:K01699	2633163722	 propanediol dehydratase, large subunit	2630968766	
ko_K01699_pduC	KO:K01699	2689260106	propanediol dehydratase large subunit	2687453556	
ko_K01699_pduC	KO:K01699	2543124557	propanediol dehydratase, large subunit	2541047469	
ko_K01699_pduC	KO:K01699	2751912570	 propanediol dehydratase large subunit	2751185349	
ko_K01699_pduC	KO:K01699	2869473319	propanediol dehydratase large subunit	2869468289	
ko_K01699_pduC	KO:K01699	2672682973	 propanediol dehydratase, large subunit	2671180415	
ko_K01699_pduC	KO:K01699	2555496973	propanediol dehydratase large subunit	2554235288	
ko_K01699_pduC	KO:K01699	2869439528	propanediol dehydratase large subunit	2869437394	
ko_K01699_pduC	KO:K01699	2902866254	propanediol dehydratase large subunit	2902863425	
ko_K01699_pduC	KO:K01699	2666932128	 propanediol dehydratase, large subunit	2663763415	
ko_K01699_pduC	KO:K01699	2686420142	propanediol dehydratase large subunit	2684623010	
ko_K01699_pduC	KO:K01699	2736652398	 propanediol dehydratase, large subunit	2734482536	
ko_K01699_pduC	KO:K01699	2749927051	 propanediol dehydratase large subunit	2747842926	
ko_K01699_pduC	KO:K01699	2658968929	 propanediol dehydratase, large subunit	2657245436	
ko_K01699_pduC	KO:K01699	2749641320	 propanediol dehydratase large subunit	2747842866	
ko_K01699_pduC	KO:K01699	2545001358	propanediol dehydratase, large subunit	2541047893	
ko_K01699_pduC	KO:K01699	2750266669	 propanediol dehydratase large subunit	2747842997	
ko_K01699_pduC	KO:K01699	2564181404	propanediol dehydratase, large subunit	2563366820	
ko_K01699_pduC	KO:K01699	2618211595	propanediol dehydratase, large subunit	2617270959	
ko_K01699_pduC	KO:K01699	2748199600	 propanediol dehydratase large subunit	2747842566	
ko_K01699_pduC	KO:K01699	2601220453	propanediol dehydratase, large subunit	2600255180	
ko_K01699_pduC	KO:K01699	2907818974	propanediol dehydratase large subunit	2907813880	
ko_K01699_pduC	KO:K01699	2730956195	 propanediol dehydratase, large subunit	2728369593	
ko_K01699_pduC	KO:K01699	2750495329	 propanediol dehydratase large subunit	2747843045	
ko_K01699_pduC	KO:K01699	2902836863	propanediol dehydratase large subunit	2902831090	
ko_K01699_pduC	KO:K01699	2639600677	Dehydratase large subunit	2636416164	
ko_K01699_pduC	KO:K01699	2570356207	propanediol dehydratase, large subunit	2568526548	
ko_K01699_pduC	KO:K01699	2639606078	Dehydratase large subunit	2636416165	
ko_K01699_pduC	KO:K01699	2726160256	 propanediol dehydratase, large subunit	2724679270	
ko_K01699_pduC	KO:K01699	2753266496	propanediol dehydratase large subunit	2751185782	
ko_K01699_pduC	KO:K01699	2742824999	 propanediol dehydratase large subunit	2740892282	
ko_K01699_pduC	KO:K01699	2630542114	propanediol dehydratase, large subunit	2627854182	
ko_K01699_pduC	KO:K01699	2699528124	 propanediol dehydratase, large subunit	2698536543	
ko_K01699_pduC	KO:K01699	2925471705	propanediol dehydratase large subunit	2925468653	
ko_K01699_pduC	KO:K01699	2502293139	propanediol dehydratase large subunit	2502171171	
ko_K01699_pduC	KO:K01699	2647485815	 propanediol dehydratase, large subunit	2645727905	
ko_K01699_pduC	KO:K01699	2720007159	 propanediol dehydratase, large subunit	2718218082	
ko_K01699_pduC	KO:K01699	2727183727	 propanediol dehydratase, large subunit	2724679538	
ko_K01699_pduC	KO:K01699	2719836105	 propanediol dehydratase, large subunit	2718218035	
ko_K01699_pduC	KO:K01699	2656685318	propanediol dehydratase large subunit	2654588030	
ko_K01699_pduC	KO:K01699	2886118275	propanediol dehydratase large subunit	2886114077	
ko_K01699_pduC	KO:K01699	2544919379	propanediol dehydratase, large subunit	2541047876	
ko_K01699_pduC	KO:K01699	2749258516	 propanediol dehydratase large subunit	2747842786	
ko_K01699_pduC	KO:K01699	2630013088	propanediol dehydratase, large subunit	2627854049	
ko_K01699_pduC	KO:K01699	2849029668	propanediol dehydratase large subunit	2849027452	
ko_K01699_pduC	KO:K01699	2726694760	 propanediol dehydratase, large subunit	2724679404	
ko_K01699_pduC	KO:K01699	2642126087	 propanediol dehydratase, large subunit	2639763134	
ko_K01699_pduC	KO:K01699	2779230475	propanediol dehydratase large subunit 	2778261195	
ko_K01699_pduC	KO:K01699	2875276327	propanediol dehydratase large subunit	2875273152	
ko_K01699_pduC	KO:K01699	2694432802	 propanediol dehydratase, large subunit	2693429735	
ko_K01699_pduC	KO:K01699	2698640422	 propanediol dehydratase, large subunit	2698536325	
ko_K01699_pduC	KO:K01699	2652776936	 propanediol dehydratase, large subunit	2651869772	
ko_K01699_pduC	KO:K01699	2748517576	 propanediol dehydratase large subunit	2747842632	
ko_K01699_pduC	KO:K01699	2722914161	 propanediol dehydratase, large subunit	2721755530	
ko_K01699_pduC	KO:K01699	2750917965	 propanediol dehydratase large subunit	2747843133	
ko_K01699_pduC	KO:K01699	2724758745	 propanediol dehydratase, large subunit	2724678950	
ko_K01699_pduC	KO:K01699	2905123602	propanediol dehydratase large subunit	2905122765	
ko_K01699_pduC	KO:K01699	2748320639	 propanediol dehydratase large subunit	2747842591	
ko_K01699_pduC	KO:K01699	2750171340	 propanediol dehydratase large subunit	2747842977	
ko_K01699_pduC	KO:K01699	2875676081	propanediol dehydratase large subunit	2875673901	
ko_K01699_pduC	KO:K01699	2909228179	propanediol dehydratase large subunit	2909227015	
ko_K01699_pduC	KO:K01699	2823686586	propanediol dehydratase large subunit	2823685165	
ko_K01699_pduC	KO:K01699	2566458058	propanediol dehydratase, large subunit	2565956625	
ko_K01699_pduC	KO:K01699	2907883734	propanediol dehydratase large subunit	2907882344	
ko_K01699_pduC	KO:K01699	2879664975	propanediol dehydratase large subunit	2879663721	
ko_K01699_pduC	KO:K01699	2901706092	propanediol dehydratase large subunit	2901703486	
ko_K01699_pduC	KO:K01699	2748541994	 propanediol dehydratase large subunit	2747842637	
ko_K01699_pduC	KO:K01699	2779178469	propanediol dehydratase large subunit 	2778261182	
ko_K01699_pduC	KO:K01699	2555842886	propanediol dehydratase, large subunit	2554235392	
ko_K01699_pduC	KO:K01699	2722736010	 propanediol dehydratase, large subunit	2721755489	
ko_K01699_pduC	KO:K01699	2692236478	 propanediol dehydratase, large subunit	2690316099	
ko_K01699_pduC	KO:K01699	2554868279	propanediol dehydratase, large subunit	2554235143	
ko_K01699_pduC	KO:K01699	2543852917	propanediol dehydratase, large subunit	2541047661	
ko_K01699_pduC	KO:K01699	2869799297	propanediol dehydratase large subunit	2869798099	
ko_K01699_pduC	KO:K01699	2687817266	propanediol dehydratase large subunit	2687453194	
ko_K01699_pduC	KO:K01699	2673285510	 propanediol dehydratase, large subunit	2671180563	
ko_K01699_pduC	KO:K01699	2661751729	 propanediol dehydratase, large subunit	2660238283	
ko_K01699_pduC	KO:K01699	2618372356	propanediol dehydratase, large subunit	2617270999	
ko_K01699_pduC	KO:K01699	2750295515	 propanediol dehydratase large subunit	2747843003	
ko_K01699_pduC	KO:K01699	2678198356	propanediol dehydratase large subunit	2675903497	
ko_K01699_pduC	KO:K01699	2736762622	 propanediol dehydratase, large subunit	2734482559	
ko_K01699_pduC	KO:K01699	2905681138	propanediol dehydratase large subunit	2905678243	
ko_K01699_pduC	KO:K01699	2724012187	 propanediol dehydratase, large subunit	2721755802	
ko_K01699_pduC	KO:K01699	2751858214	 propanediol dehydratase large subunit	2751185338	
ko_K01699_pduC	KO:K01699	643240784	propanediol dehydratase, large subunit (EC 4.2.1.28)	642979341	
ko_K01699_pduC	KO:K01699	2820979965	propanediol dehydratase large subunit	2820979626	
ko_K01699_pduC	KO:K01699	2633938611	 propanediol dehydratase, large subunit	2630968961	
ko_K01699_pduC	KO:K01699	2665561363	 propanediol dehydratase, large subunit	2663763079	
ko_K01699_pduC	KO:K01699	2696151402	 propanediol dehydratase, large subunit	2695420476	
ko_K01699_pduC	KO:K01699	2611154979	propanediol dehydratase, large subunit	2609460035	
ko_K01699_pduC	KO:K01699	2565780562	propanediol dehydratase, large subunit	2563367188	
ko_K01699_pduC	KO:K01699	2666818987	 propanediol dehydratase, large subunit	2663763386	
ko_K01699_pduC	KO:K01699	2865745843	propanediol dehydratase large subunit	2865743993	
ko_K01699_pduC	KO:K01699	2776718024	propanediol dehydratase large subunit 	2775507006	
ko_K01699_pduC	KO:K01699	2747006554	 propanediol dehydratase large subunit	2744055117	
ko_K01699_pduC	KO:K01699	2732192215	propanediol dehydratase large subunit	2731957560	
ko_K01699_pduC	KO:K01699	2890330241	propanediol dehydratase large subunit	2890329157	
ko_K01699_pduC	KO:K01699	2751698541	 propanediol dehydratase large subunit	2751185306	
ko_K01699_pduC	KO:K01699	2584263854	propanediol dehydratase large subunit	2582581012	
ko_K01699_pduC	KO:K01699	2723895974	 propanediol dehydratase, large subunit	2721755768	
ko_K01699_pduC	KO:K01699	2592528489	propanediol dehydratase, large subunit	2590828670	
ko_K01699_pduC	KO:K01699	2635559428	 propanediol dehydratase, large subunit	2634166408	
ko_K01699_pduC	KO:K01699	2719533870	 propanediol dehydratase, large subunit	2718217963	
ko_K01699_pduC	KO:K01699	2550967054	propanediol dehydratase, large subunit	2548877053	
ko_K01699_pduC	KO:K01699	2630150292	propanediol dehydratase, large subunit	2627854081	
ko_K01699_pduC	KO:K01699	2658941649	 propanediol dehydratase, large subunit	2657245430	
ko_K01699_pduC	KO:K01699	2723312111	 propanediol dehydratase, large subunit	2721755625	
