Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2531839014	Lachnoclostridium clostridioforme 90A1	
Bacteria	Permanent Draft	2531839653	Morganella morganii SC01	
Bacteria	Permanent Draft	2534682143	Campylobacter concisus UNSWCD	
Bacteria	Permanent Draft	2534682205	Lachnoclostridium clostridioforme CM201	
Bacteria	Finished	2540341130	Morganella morganii morganii KT	
Bacteria	Finished	2540341170	Pseudodesulfovibrio piezophilus C1TLV30	
Bacteria	Permanent Draft	2541046971	Clostridium intestinale URNW	
Bacteria	Permanent Draft	2541046975	Treponema medium ATCC 700293	
Bacteria	Permanent Draft	2541047260	Clostridioides difficile CD13	
Bacteria	Permanent Draft	2541047269	Clostridioides difficile CD43	
Bacteria	Permanent Draft	2541047270	Clostridioides difficile CD49	
Bacteria	Permanent Draft	2541047280	Clostridioides difficile CD92	
Bacteria	Permanent Draft	2541047282	Clostridioides difficile CD109	
Bacteria	Permanent Draft	2541047284	Clostridioides difficile CD111	
Bacteria	Permanent Draft	2541047302	Clostridioides difficile CD200	
Bacteria	Permanent Draft	2541047318	Clostridioides difficile DA00126	
Bacteria	Permanent Draft	2541047323	Clostridioides difficile DA00132	
Bacteria	Permanent Draft	2541047332	Clostridioides difficile DA00174	
Bacteria	Permanent Draft	2541047333	Clostridioides difficile DA00189	
Bacteria	Permanent Draft	2541047337	Clostridioides difficile DA00196	
Bacteria	Permanent Draft	2541047341	Clostridioides difficile DA00203	
Bacteria	Permanent Draft	2541047349	Clostridioides difficile DA00245	
Bacteria	Permanent Draft	2541047350	Clostridioides difficile DA00246	
Bacteria	Permanent Draft	2541047353	Clostridioides difficile DA00261	
Bacteria	Permanent Draft	2541047378	Clostridioides difficile Y247	
Bacteria	Permanent Draft	2541047381	Clostridioides difficile Y358	
Bacteria	Permanent Draft	2541047392	Clostridioides difficile P19	
Bacteria	Permanent Draft	2541047393	Clostridioides difficile P21	
Bacteria	Permanent Draft	2541047394	Clostridioides difficile P23	
Bacteria	Permanent Draft	2541047413	Clostridioides difficile P59	
Bacteria	Permanent Draft	2541047417	Clostridioides difficile P69	
Bacteria	Permanent Draft	2541047494	Clostridioides difficile P2	
Bacteria	Permanent Draft	2541047511	Clostridioides difficile F548	
Bacteria	Permanent Draft	2541047555	Clostridium sartagoforme AAU1_buffalo	
Bacteria	Permanent Draft	2545555826	Ruminococcus gnavus AGR2154	
Bacteria	Finished	2545824633	Proteus mirabilis BB2000	
Bacteria	Permanent Draft	2545824669	Enterococcus raffinosus ATCC 49464	
Bacteria	Permanent Draft	2546826730	Thermacetogenium phaeum DSM 12270	
Bacteria	Permanent Draft	2547132149	Anaerococcus vaginalis PH9	
Bacteria	Permanent Draft	2547132210	Clostridioides difficile 6503	
Bacteria	Permanent Draft	2551306513	Aeromonas hydrophila 259	
Bacteria	Permanent Draft	2554235037	Clostridium botulinum CB11/1-1	
Bacteria	Permanent Draft	2554235038	Clostridium tyrobutyricum DSM 2637	
Bacteria	Permanent Draft	2554235040	Fusobacterium nucleatum animalis ChDC F324	
Bacteria	Permanent Draft	2554235108	Enterococcus raffinosus cftri2200	
Bacteria	Permanent Draft	2554235191	Morganella sp. GLFB	
Bacteria	Finished	2554235311	Fusobacterium nucleatum animalis 4_8	
Bacteria	Permanent Draft	2558309003	Alkaliphilus transvaalensis ATCC 700919	
Bacteria	Permanent Draft	2558309036	Clostridium viride DSM 6836	
Bacteria	Permanent Draft	2558309125	Clostridioides difficile E14	
Bacteria	Permanent Draft	2558309146	Clostridioides difficile E25	
Bacteria	Permanent Draft	2558309148	Clostridioides difficile T23	
Bacteria	Finished	2558860174	Clostridioides difficile M120	
Bacteria	Permanent Draft	2558860350	Candidatus Magnetoglobus multicellularis Araruama	
Bacteria	Permanent Draft	2558860388	Jonquetella sp. BV3C21	
Bacteria	Permanent Draft	2558860911	Enterococcus raffinosus ATCC 49464	
Bacteria	Permanent Draft	2558860913	Enterococcus haemoperoxidus ATCC BAA-382	
Bacteria	Permanent Draft	2558860924	Fusobacterium sp. CM21	
Bacteria	Permanent Draft	2558860925	Fusobacterium sp. CM1	
Bacteria	Permanent Draft	2558860926	Fusobacterium sp. CM22	
Bacteria	Permanent Draft	2562617040	Morganella sp. EGD-HP17	
Bacteria	Permanent Draft	2562617099	Oribacterium parvum ACB1	
Bacteria	Permanent Draft	2562617183	Ruminococcaceae bacterium D16	
Bacteria	Permanent Draft	2563367167	Clostridium sp. ASF356	
Bacteria	Permanent Draft	2565956637	Clostridium botulinum 84	
Bacteria	Permanent Draft	2565956769	Fusobacterium nucleatum CTI-7	
Bacteria	Permanent Draft	2571042422	Clostridioides difficile CD002	
Bacteria	Permanent Draft	2571042709	Desulfuromonas sp. TF	
Bacteria	Permanent Draft	2571042920	Desulfomicrobium thermophilum DSM 16697	
Bacteria	Permanent Draft	2574179702	Propionigenium maris DSM 9537	
Bacteria	Finished	2576861424	Paenibacillus sabinae T27	
Bacteria	Finished	2576861457	Aeromonas hydrophila YL17	
Bacteria	Permanent Draft	2576861697	Fusobacterium necrophorum BL	
Bacteria	Permanent Draft	2576861706	Fusobacterium necrophorum BFTR-2	
Bacteria	Permanent Draft	2579778775	Paenibacillus durus P3L-5	
Bacteria	Permanent Draft	2579778832	Paenibacillus sophorae S27	
Bacteria	Permanent Draft	2582580732	Desulfitobacterium chlororespirans DSM 11544	
Bacteria	Permanent Draft	2582581271	Anaerotignum propionicum X2, DSM 1682	
Bacteria	Permanent Draft	2585428116	Eubacterium yurii ATCC 43714	
Bacteria	Permanent Draft	2585428174	Hathewaya proteolytica DSM 3090	
Bacteria	Permanent Draft	2585428190	Anaerotignum lactatifermentans DSM 14214	
Bacteria	Permanent Draft	2588253842	Intrasporangium chromatireducens Q5-1	
Bacteria	Permanent Draft	2588253866	Fusobacterium necrophorum funduliforme B35	
Bacteria	Permanent Draft	2588254267	Papillibacter cinnamivorans DSM 12816	
Bacteria	Permanent Draft	2593339147	Lachnoclostridium clostidiforme ATCC 25537	
Bacteria	Permanent Draft	2593339149	Ruminococcus sp. YE71	
Bacteria	Permanent Draft	2593339224	Butyrivibrio sp. INlla14	
Bacteria	Permanent Draft	2596583603	Treponema putidum ATCC 700334	
Bacteria	Permanent Draft	2596583676	Moorella thermoacetica DSM 12993	
Bacteria	Permanent Draft	2599185174	Clostridium paradoxum DSM 7308	
Bacteria	Permanent Draft	2599185175	Desulfallas thermosapovorans DSM 6562	
Bacteria	Permanent Draft	2599185234	Acidaminobacter hydrogenoformans DSM 2784	
Bacteria	Permanent Draft	2600254914	Syntrophus sp. G20	
Bacteria	Permanent Draft	2600255234	Clostridiales sp. oral taxon 876 F0540	
Bacteria	Permanent Draft	2602041579	Morganella morganii morganii GM1DA1	
Bacteria	Permanent Draft	2602041582	Peptoniphilus mikwangii ChDC B134	
Bacteria	Draft	2603880216	Candidatus Desulfuromonas subbituminosa	
Bacteria	Finished	2608642258	Geobacter pickeringii G13	
Bacteria	Permanent Draft	2609460172	Rhodococcus opacus R7	
Bacteria	Permanent Draft	2616644886	Bacterium SCGC AD-687-F17 (unscreened)	
Bacteria	Permanent Draft	2617270708	Alpena fountain Bin 6	
Bacteria	Permanent Draft	2617270876	Paenibacillus sophorae CGMCC 1.10238	
Bacteria	Permanent Draft	2617271308	Clostridium sp. NCR	
Bacteria	Permanent Draft	2619619282	Desulfobulbus sp. Tol-SR	
Bacteria	Permanent Draft	2622736609	Mesorhizobium australicum B5P	
Bacteria	Finished	2627853541	Moorella thermoacetica DSM 521	
Bacteria	Permanent Draft	2627853564	LKpool_bin5_Desulfovibrio	
Bacteria	Permanent Draft	2627853586	Firmicutes sp. dichloromethane-degrading	
Bacteria	Finished	2627853888	Aeromonas hydrophila NJ-35	
Bacteria	Finished	2630968392	Treponema sp. OMZ 838	
Bacteria	Permanent Draft	2630968502	Clostridium botulinum D CCUG 7971	
Bacteria	Permanent Draft	2630968714	Aeromonas hydrophila M023	
Bacteria	Permanent Draft	2634166322	Clostridium gasigenes DSM 12272	
Bacteria	Permanent Draft	2634166349	Asaccharospora irregularis DSM 2635	
Bacteria	Permanent Draft	2634166362	Rhodococcus koreensis DSM 44498	
Bacteria	Finished	2634166401	Fusobacterium nucleatum nucleatum ChDC F130	
Bacteria	Permanent Draft	2636415582	Candidatus Dorea massiliensis AP6	
Bacteria	Permanent Draft	2636416028	Pelosinus propionicus DSM 13327	
Bacteria	Permanent Draft	2636416127	Desulfobacula sp. TS	
Bacteria	Permanent Draft	2639762728	Aeromonas hydrophila L14f	
Bacteria	Permanent Draft	2639763033	Sulfurospirillum arsenophilum NBRC 109478	
Bacteria	Finished	2639763138	Paenibacillus stellifer DSM 14472	
Bacteria	Permanent Draft	2642422588	Eubacterium aggregans SR12	
Bacteria	Permanent Draft	2645728085	Clostridioides difficile CD10-165	
Bacteria	Permanent Draft	2648501254	Peptococcaceae bacterium CEB3	
Bacteria	Finished	2648501675	Peptoniphilus sp. ING2-D1G	
Bacteria	Finished	2648501830	Azoarcus sp. CIB	
Bacteria	Permanent Draft	2648501880	Clostridia bacterium UC5.1-1D10	
Bacteria	Permanent Draft	2651869901	Candidate division SPAM bacterium AD-967-E21	
Bacteria	Permanent Draft	2651870364	Lachnospiraceae bacterium KHCPX20	
Bacteria	Finished	2654587660	Spongiibacter sp. IMCC21906	
Bacteria	Permanent Draft	2654587899	Hydrogenimonas thermophila EP1-55-1	
Bacteria	Finished	2654588030	Clostridium carboxidivorans P7	
Bacteria	Permanent Draft	2654588063	bacterium SM23_31	
Bacteria	Permanent Draft	2654588127	Peptostreptococcus russellii Calf135	
Bacteria	Permanent Draft	2657244903	Parafannyhessea umbonata WCP15	
Bacteria	Permanent Draft	2657244956	Paeniclostridium sordellii R32668	
Bacteria	Permanent Draft	2657245020	Paeniclostridium sordellii UMC4401	
Bacteria	Permanent Draft	2657245167	Thermotogales bacterium EBM-19	
Bacteria	Permanent Draft	2660238075	Clostridium botulinum ATCC 51387	
Bacteria	Permanent Draft	2660238174	Clostridium botulinum 50867-CD	
Bacteria	Permanent Draft	2660238657	Clostridium botulinum 47295-DC	
Bacteria	Permanent Draft	2660238717	Paeniclostridium sordellii E204	
Bacteria	Finished	2667527506	Hafnia alvei FB1	
Bacteria	Permanent Draft	2667527760	Clostridium botulinum CDC37457	
Bacteria	Permanent Draft	2671180116	Dethiosulfovibrio salsuginis USBA 82	
Bacteria	Finished	2671180842	Clostridioides difficile Z31	
Bacteria	Permanent Draft	2675903394	Escherichia albertii EC05-44	
Bacteria	Permanent Draft	2675903705	Deltaproteobacterium sp. OalgD4	
Bacteria	Permanent Draft	2681812965	Clostridium beijerinckii DJ211	
Bacteria	Permanent Draft	2681813065	Fusobacterium nucleatum MJR7757B	
Bacteria	Finished	2684623229	Clostridium botulinum 111	
Bacteria	Finished	2687453285	Blastochloris viridis DSM 133	
Bacteria	Finished	2687453294	Pseudodesulfovibrio indicus J2	
Bacteria	Finished	2687453383	Proteus mirabilis CYPV1	
Bacteria	Finished	2687453580	Sphingopyxis macrogoltabida 203N	
Bacteria	Permanent Draft	2687453647	Desulfovibrio sp. DF1	
Bacteria	Permanent Draft	2687453780	Lacrimispora sphenoides DSM 4024	
Bacteria	Permanent Draft	2690316268	Clostridium botulinum CDC33702	
Bacteria	Permanent Draft	2693430060	Deltaproteobacteria bacterium JGI CrystG Aug3-1-D4 (unscreened)	
Bacteria	Permanent Draft	2695420552	Paeniclostridium sordellii UMC1	
Bacteria	Permanent Draft	2695420687	Escherichia coli 80B_L1	
Bacteria	Permanent Draft	2695420803	Paeniclostridium sordellii W2922	
Bacteria	Permanent Draft	2698536614	Clostridioides difficile LIBA-5734	
Bacteria	Finished	2700988708	Desulfovibrio sp. G11	
Bacteria	Permanent Draft	2700989518	Clostridium botulinum Prevot25NCASE	
Bacteria	Permanent Draft	2703719122	unclassified Deltaproteobacteria bin 1	
Bacteria	Permanent Draft	2703719181	Clostridium saccharobutylicum NCP 162	
Bacteria	Permanent Draft	2703719290	Dehalococcoidia bacterium SCGC AG-205-M20 (contamination screened)	
Bacteria	Permanent Draft	2703719293	Dehalococcoidia bacterium SCGC AG-205-M17 (contamination screened)	
Bacteria	Permanent Draft	2703719304	Clostridium acetobutylicum DSM 1732	
Bacteria	Permanent Draft	2706794910	Clostridium acetobutylicum DJ024	
Bacteria	Permanent Draft	2706794944	Clostridiales bacterium JGI 000170CP_E06 (unscreened)	
Bacteria	Permanent Draft	2706794980	Dehalococcoidia bacterium SCGC AG-205-I10 (contamination screened)	
Bacteria	Permanent Draft	2708742598	Planctomycetes bacterium GWA2_50_13	
Bacteria	Permanent Draft	2708742624	Deltaproteobacteria bacterium GWC2_65_14	
Bacteria	Permanent Draft	2708742780	Deltaproteobacteria bacterium RBG_16_64_85	
Bacteria	Permanent Draft	2708742852	Deltaproteobacteria bacterium RBG_19FT_COMBO_43_11	
Bacteria	Permanent Draft	2710264737	Gallionellales bacterium RIFCSPHIGHO2_02_FULL_57_16	
Bacteria	Permanent Draft	2710724002	candidate division NC10 bacterium RIFCSPLOWO2_02_FULL_66_22	
Bacteria	Permanent Draft	2710724130	WWE1 bacterium JGI 000170CP_E04 (unscreened)	
Bacteria	Permanent Draft	2710724210	uncultured Deltaproteobacterium SAG11	
Bacteria	Permanent Draft	2711768134	Clostridioides difficile LIBA-5701	
Bacteria	Permanent Draft	2711768320	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23	
Bacteria	Permanent Draft	2711768366	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_65_110	
Bacteria	Permanent Draft	2711768431	Nitrospinae bacterium RIFCSPLOWO2_12_FULL_45_22	
Bacteria	Permanent Draft	2711768511	Candidatus Raymondbacteria bacterium RifOxyA12_full_50_37	
Bacteria	Permanent Draft	2711768532	Deltaproteobacteria bacterium RIFOXYA12_FULL_58_15	
Bacteria	Permanent Draft	2711768575	Deltaproteobacteria bacterium RIFOXYA2_FULL_55_11	
Bacteria	Permanent Draft	2711768655	Clostridium chromiireducens DSM 23318	
Bacteria	Permanent Draft	2711768756	Candidatus Raymondbacteria bacterium RifOxyC12_full_50_8	
Bacteria	Permanent Draft	2711768790	Deltaproteobacteria bacterium RIFOXYD12_FULL_57_12	
Bacteria	Permanent Draft	2713897206	Clostridium botulinum Hall 80	
Bacteria	Permanent Draft	2713897337	Parcubacteria group bacterium RIFCSPHIGHO2_02_FULL_48_10b	
Bacteria	Permanent Draft	2716884132	Ignavibacteria bacterium RIFOXYC2_FULL_35_21	
Bacteria	Finished	2718218000	Moorella thermoacetica DSM 103132	
Bacteria	Permanent Draft	2721755196	Elusimicrobia bacterium GWC2_65_9	
Bacteria	Permanent Draft	2721755202	Geobacteraceae bacterium GWC2_58_44	
Bacteria	Permanent Draft	2721755267	Candidatus Margulisbacteria bacterium GWF2_35_9	
Bacteria	Permanent Draft	2721755307	Deltaproteobacteria bacterium RBG_13_52_11	
Bacteria	Permanent Draft	2721755321	Deltaproteobacteria bacterium RBG_13_43_22	
Bacteria	Permanent Draft	2721755333	Chloroflexi bacterium RBG_13_54_8	
Bacteria	Permanent Draft	2721755368	Deltaproteobacteria bacterium RBG_13_53_10	
Bacteria	Permanent Draft	2721755395	Deltaproteobacteria bacterium RBG_16_48_10	
Bacteria	Finished	2721755701	Pelobacter acetylenicus DSM 3246	
Bacteria	Permanent Draft	2724679218	Fusobacterium necrophorum funduliforme LS_1272	
Bacteria	Permanent Draft	2724679219	Fusobacterium necrophorum funduliforme LS_1280	
Bacteria	Permanent Draft	2724679236	Escherichia albertii CB9791	
Bacteria	Permanent Draft	2724679555	Clostridium botulinum L-572	
Bacteria	Permanent Draft	2724679571	Clostridium botulinum SU1072	
Bacteria	Permanent Draft	2724679581	Clostridium botulinum SU0945	
Bacteria	Permanent Draft	2728369070	Aeromonas hydrophila TN-97-08	
Bacteria	Permanent Draft	2728369435	Unclassified bacterium JdFR-67	
Bacteria	Permanent Draft	2728369691	Desulfothermus okinawensis JCM 13304	
Bacteria	Permanent Draft	2731957739	Nocardia nova NBRC 15556	
Bacteria	Permanent Draft	2738541224	Clostridium beijerinckii DJ105	
Bacteria	Finished	2738543000	Hafnia alvei JB232	
Bacteria	Permanent Draft	2739367872	Clostridium beijerinckii DJ243	
Bacteria	Permanent Draft	2740891858	Rhodobacter viridis JA737	
Bacteria	Permanent Draft	2740892205	Treponema endosymbiont E12 of Eucomonympha sp.	
Bacteria	Permanent Draft	2740892348	Clostridioides difficile CD105KSE6	
Bacteria	Permanent Draft	2740892543	Clostridium ljungdahlii PETC	
Bacteria	Permanent Draft	2740892552	Clostridium beijerinckii DJ272	
Bacteria	Permanent Draft	2740892607	Halanaerobium saccharolyticum MSL 17.2	
Bacteria	Permanent Draft	2744054424	Clostridium beijerinckii DJ244	
Bacteria	Permanent Draft	2744054982	Rhodococcus sp. LB1	
Bacteria	Permanent Draft	2744055048	Clostridium beijerinckii DJ227	
Bacteria	Permanent Draft	2747842450	unknown bacterium SCGC AD-967-K11	
Bacteria	Permanent Draft	2751185960	Shigella sp. FC130	
Bacteria	Permanent Draft	2754412715	Clostridium beijerinckii DJ278	
Bacteria	Permanent Draft	2754412739	Chloroflexi bacterium SCGC 653-N14 Dsc4	
Bacteria	Permanent Draft	2756170206	Clostridium beijerinckii DJ212	
Bacteria	Permanent Draft	2756170312	Clostridium beijerinckii DJ203	
Bacteria	Permanent Draft	2756170348	Clostridium beijerinckii DJ213	
Bacteria	Permanent Draft	2757320382	Clostridium beijerinckii DJ289	
Bacteria	Permanent Draft	2757320383	Clostridium beijerinckii DJ279	
Bacteria	Finished	2757320715	Phoenicibacter congonensis Marseille-P3241	
Bacteria	Permanent Draft	2767802343	Geobacter sp. bin GAC1	
Bacteria	Permanent Draft	2770939463	Garciella nitratireducens GHB3	
Bacteria	Permanent Draft	2770939499	Thioalbus denitrificans DSM 26407	
Bacteria	Permanent Draft	2772190790	unclassified Planctomycetaceae BinDmb104	
Bacteria	Permanent Draft	2773857727	Clostridium saccharobutylicum DJ006	
Bacteria	Permanent Draft	2773857774	Clostridium beijerinckii DJ129	
Bacteria	Finished	2773857847	Dehalogenimonas formicexedens NSZ-14	
Bacteria	Permanent Draft	2773857963	Pseudonocardia autotrophica NRRL B-16064	
Bacteria	Permanent Draft	2775506723	Clostridium beijerinckii DJ249	
Bacteria	Finished	2775506819	Labilibaculum antarcticum SPP2	
Bacteria	Permanent Draft	2775506849	Fenollaria timonensis GD5	
Bacteria	Permanent Draft	2775506873	Parvimonas sp. KA00067	
Bacteria	Permanent Draft	2775506927	Peptoniphilus sp. DNF00840	
Bacteria	Permanent Draft	2784746792	Keratinibaculum paraultunense DSM 26752	
Bacteria	Permanent Draft	2785510710	Clostridium beijerinckii DJ257	
Bacteria	Permanent Draft	2785511358	Candidatus Atribacteria bacterium CG_4_8_14_3_um_filter_34_18	
Bacteria	Permanent Draft	2786546540	Candidatus Hydromicrobium americanum CG08_land_8_20_14_0_20_35_9	
Bacteria	Permanent Draft	2786546544	Actinobacteria bacterium CG2_30_50_142	
Bacteria	Permanent Draft	2786546567	Anaerolineae bacterium CG03_land_8_20_14_0_80_58_20	
Bacteria	Permanent Draft	2786546654	Deltaproteobacteria bacterium CG_4_8_14_3_um_filter_51_11	
Bacteria	Permanent Draft	2786546748	Desulfobacterales bacterium CG07_land_8_20_14_0_80_52_14	
Bacteria	Permanent Draft	2786546907	Mobilibacterium timonense Marseille-P3194	
Bacteria	Permanent Draft	2788499809	Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_51_14	
Bacteria	Permanent Draft	2788499810	Flavobacteriales bacterium CG_4_10_14_0_8_um_filter_32_5	
Bacteria	Permanent Draft	2788500102	Lachnospiraceae bacterium oral taxon 096 F0428	
Bacteria	Permanent Draft	2788500348	Lebetimonas natsushimae HS1857	
Bacteria	Finished	2791354755	Desulfovibrio sp. 86-1	
Bacteria	Permanent Draft	2791354770	Sulfurimonas sp. CG_4_8_14_3_um_filter_36_16	
Bacteria	Permanent Draft	2799112369	Clostridiales bacterium RUG277	
Bacteria	Permanent Draft	2799112381	Clostridiales bacterium RUG009	
Bacteria	Permanent Draft	2799112383	Clostridiales bacterium RUG439	
Bacteria	Permanent Draft	2799112412	Clostridiales bacterium RUG038	
Bacteria	Permanent Draft	2799112421	Clostridiales bacterium RUG491	
Bacteria	Permanent Draft	2799112467	Clostridiales bacterium RUG217	
Bacteria	Permanent Draft	2799112477	Clostridiales bacterium RUG099	
Bacteria	Permanent Draft	2799112538	Clostridiales bacterium RUG303	
Bacteria	Permanent Draft	2799112543	Clostridiales bacterium RUG453	
Bacteria	Permanent Draft	2799112556	Clostridiales bacterium RUG341	
Bacteria	Permanent Draft	2799112591	Clostridiales bacterium RUG808	
Bacteria	Permanent Draft	2799112616	Clostridiales bacterium RUG067	
Bacteria	Permanent Draft	2799112624	Clostridiales bacterium RUG238	
Bacteria	Permanent Draft	2802429394	Acidiferrobacteraceae bacterium ARS46	
Bacteria	Permanent Draft	2802429506	Collinsella aerofaciens 2789STDY5608842	
Bacteria	Permanent Draft	2806310499	Clostridium beijerinckii DJ234	
Bacteria	Permanent Draft	2806310547	Clostridium saccharobutylicum DJ271	
Bacteria	Permanent Draft	2806310765	Nocardia nova MDA3397	
Bacteria	Permanent Draft	2806310959	Blautia torques 2789STDY5834889	
Bacteria	Permanent Draft	2808606308	Clostridium beijerinckii DJ152	
Bacteria	Permanent Draft	2808606406	Clostridium saccharobutylicum DJ268	
Bacteria	Permanent Draft	2808606539	Clostridium putrefaciens NCTC 9836	
Bacteria	Permanent Draft	2808606711	Acidaminococcus timonensis Marseille-P2764	
Bacteria	Permanent Draft	2811994945	unclassified Deltaproteobacteria BinDm132	
Bacteria	Permanent Draft	2811994973	unclassified Deltaproteobacteria BinDGmb61	
Bacteria	Permanent Draft	2811994983	Clostridium beijerinckii DJ258	
Bacteria	Permanent Draft	2814122907	unclassified Desulfobacteraceae BinDmb149	
Bacteria	Finished	2814122939	Desulfobacteraceae bacterium bin 81	
Bacteria	Finished	2814123093	Fusobacterium periodonticum KCOM 2653	
Bacteria	Finished	2814123122	Fusobacterium periodonticum KCOM 1261	
Bacteria	Permanent Draft	2814123380	Collinsella aerofaciens NCTC 11838	
Bacteria	Permanent Draft	2819998259	Unclassified Spirochaetes Nc150P4bin23	
Bacteria	Permanent Draft	2820005795	Unclassified Synergistetes Nt197P3bin106	
Bacteria	Permanent Draft	2820209022	Unclassified Kiritimatiellaeota Th196P3bin76	
Bacteria	Permanent Draft	2820681712	Unclassified Firmicutes Co191P1bin84	
Bacteria	Finished	2821860391	Pelosinus fermentans JBW45	
Bacteria	Permanent Draft	2825454334	Acetivibrio thermocellus DSM 1313	
Bacteria	Permanent Draft	2825604392	Acidaminococcus fermentans RUG045	
Bacteria	Permanent Draft	2828641578	Sphingopyxis italica DSM 25229	
Bacteria	Permanent Draft	2829083994	Omnitrophica bacterium DeMMO3_15	
Bacteria	Permanent Draft	2829093102	Actinobacteria bacterium DeMMO3_18	
Bacteria	Permanent Draft	2829229021	Actinobacteria bacterium DeMMO4_26	
Bacteria	Permanent Draft	2829262958	Actinobacteria bacterium DeMMO5_5	
